ID SCAFFOLD PROPERTY DIFF
gen_29 CCO.COc1ccc2ncc(C(C)=O)c(Nc3ccc(OCC4CCCCC4)cc3)c2c1 5.453 0.756

ID SCAFFOLD PROPERTY DIFF
CHEMBL1688352 c1cnc(NCc2ccc3ncccc3c2)c(-c2nnc(Nc3ccc4c(c3)OCCO4)o2)c1 6.594
gen_0 CCc1nc(NCc2ccc3ncccc3c2)c(-c2nnc(Nc3ccc4c(c3)OCCO4)o2)cc1C 6.961 0.367
gen_1 Cc1cnc2ccc(CNc3ncc([Br:0])cc3-c3nnc(Nc4ccc5c(c4)OCCO5)o3)cc2c1 7.410 0.816
gen_2 Cc1cnc2ccc(CNc3ncccc3-c3nnc(Nc4ccc5c(c4)OCCO5)o3)cc2c1O 6.207 0.387
gen_3 C[C@]1(O)COc2cc(Nc3nnc(-c4cccnc4NCc4ccc5ncccc5c4)o3)ccc2O1 7.296 0.702
gen_4 Cc1cc2c(cc1Nc1nnc(-c3cccnc3NCc3ccc4nc(O)ccc4c3)o1)OCCO2 7.429 0.835
gen_5 Cc1ccnc2ccc(CNc3ncccc3-c3nnc(Nc4ccc5c(c4)OCCO5)o3)cc12 6.581 0.012
gen_6 Oc1ccnc2ccc(CNc3ncccc3-c3nnc(Nc4ccc5c(c4)OCCO5)o3)cc12 6.139 0.455
gen_7 Cc1cnc2ccc(CNc3ncccc3-c3nnc(Nc4ccc5c(c4)OCCO5)o3)cc2c1O 6.207 0.387
gen_8 Cc1cnc2ccc(CNc3ncccc3-c3nnc(Nc4ccc5c(c4)OCCO5)o3)cc2c1O 6.207 0.387
gen_9 Cc1cnc2ccc(CNc3ncccc3-c3nnc(Nc4ccc5c(c4)OCCO5)o3)cc2c1O 6.207 0.387
gen_10 Cc1ccnc2ccc(CNc3ncccc3-c3nnc(Nc4ccc5c(c4)OCCO5)o3)cc12 6.581 0.012
gen_11 Cc1cnc(NCc2ccc3nc(O)ccc3c2)c(-c2nnc(Nc3cc4c(cc3O)OCCO4)o2)c1 7.419 0.826
gen_12 C[C@]1(O)COc2cc(Nc3nnc(-c4cccnc4NCc4ccc5ncccc5c4)o3)ccc2O1 7.296 0.702
gen_13 Cc1cnc2ccc(CNc3nc(C)ccc3-c3nnc(Nc4ccc5c(c4)OCCO5)o3)cc2c1 7.186 0.592
gen_14 Cc1cc2c(cc1Nc1nnc(-c3ccc(O)nc3NCc3ccc4ncccc4c3)o1)OCCO2 7.373 0.779
gen_15 Cc1cnc(NCc2ccc3ncc(C)cc3c2)c(-c2nnc(Nc3ccc4c(c3)O[C@H](O)CO4)o2)c1 7.788 1.194
gen_16 Cc1cnc2ccc(CNc3nc(C)ccc3-c3nnc(Nc4ccc5c(c4)OCCO5)o3)cc2c1 7.186 0.592
gen_17 Cc1cc2c(cc1Nc1nnc(-c3cccnc3NCc3ccc4nc(O)ccc4c3)o1)OCCO2 7.429 0.835
gen_18 Cc1cnc2ccc(CNc3nc(C)ccc3-c3nnc(Nc4ccc5c(c4)OCCO5)o3)cc2c1 7.186 0.592
gen_19 Cc1cnc2ccc(CNc3ncccc3-c3nnc(Nc4cc5c(cc4C)OCCO5)o3)cc2c1 6.934 0.341
gen_20 Cc1cnc2ccc(CNc3ncccc3-c3nnc(Nc4ccc5c(c4)OCCO5)o3)cc2c1O 6.207 0.387
gen_21 c1cnc(NCc2ccc3ncccc3c2)c(-c2nnc(Nc3ccc4c(c3)OCCO4)o2)c1 6.594 0.000
gen_22 Cc1cnc2ccc(CNc3ncccc3-c3nnc(Nc4ccc5c(c4)OCCO5)o3)cc2c1O 6.207 0.387
gen_23 CC(C)c1cnc2ccc(CNc3ncccc3-c3nnc(Nc4ccc5c(c4)OCCO5)o3)cc2c1 7.013 0.420
gen_24 Cc1cnc2ccc(CNc3ncccc3-c3nnc(Nc4ccc5c(c4)OCCO5)o3)cc2c1 6.943 0.349
gen_25 Cc1cnc2ccc(CNc3ncccc3-c3nnc(Nc4ccc5c(c4)OCCO5)o3)cc2c1O 6.207 0.387
gen_26 Cc1ccc(-c2nnc(Nc3ccc4c(c3)OCCO4)o2)c(NCc2ccc3nc(O)ccc3c2)n1 7.830 1.236
gen_27 Oc1ccnc2ccc(CNc3ncccc3-c3nnc(Nc4ccc5c(c4)OCCO5)o3)cc12 6.139 0.455
gen_28 Cc1cnc2ccc(CNc3ncccc3-c3nnc(Nc4ccc5c(c4)OCCO5)o3)cc2c1 6.943 0.349
gen_29 C[C@]1(O)COc2cc(Nc3nnc(-c4cccnc4NCc4ccc5ncccc5c4)o3)ccc2O1 7.296 0.702

ID SCAFFOLD PROPERTY DIFF
CHEMBL1991429 O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1 6.416
gen_0 O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1 6.416 0.000
gen_1 CN[C@H](C)O.COc1ccc(Nc2nccc(-c3c(-c4ccc(C)c(NC(=O)Cc5ccccc5)c4)nc4sc(C)cn34)n2)cc1N1CCCC1=O 6.696 0.280
gen_2 CN(C)c1ccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)cc1NC(=O)Cc1ccccc1 6.362 0.054
gen_3 CC(C)O.Cc1ccc(N2CCCC2=O)cc1Nc1nccc(-c2c(-c3ccc(O)c(NC(=O)Cc4ccccc4)c3)nc3sccn23)n1 6.357 0.059
gen_4 O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1 6.416 0.000
gen_5 O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1 6.416 0.000
gen_6 CC(C)O.Cc1ccc(Nc2nccc(-c3c(-c4ccc(O)c(NC(=O)Cc5ccccc5)c4)nc4sccn34)n2)cc1N1CCCC1=O 6.352 0.064
gen_7 CN(C)c1ccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)cc1NC(=O)Cc1ccccc1 6.362 0.054
gen_8 O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1 6.416 0.000
gen_9 O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1 6.416 0.000
gen_10 CN[C@H](C)O.Cc1ccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)cc1NC(=O)Cc1ccccc1 6.469 0.052
gen_11 CN[C@H](C)O.COc1ccc(Nc2ncc(C)c(-c3c(-c4ccc(C)c(NC(=O)Cc5ccc(O)cc5)c4)nc4sccn34)n2)cc1N1CCCC1=O 6.560 0.144
gen_12 O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1 6.416 0.000
gen_13 CC(C)O.O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1 6.372 0.044
gen_14 CC(C)O.Cc1ccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)cc1NC(=O)Cc1ccccc1O 6.096 0.320
gen_15 CC(C)O.Cc1ccc(Nc2nccc(-c3c(-c4ccc(O)c(NC(=O)Cc5ccccc5)c4)nc4sccn34)n2)cc1N1CCCC1=O 6.352 0.064
gen_16 CCNC.Cc1ccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)cc1NC(=O)Cc1ccccc1O 6.120 0.296
gen_17 CN(C)c1ccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)cc1NC(=O)Cc1ccccc1 6.362 0.054
gen_18 CC(C)O.Cc1ccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)cc1NC(=O)Cc1ccccc1O 6.096 0.320
gen_19 CN(C)C.Cc1cn2c(-c3ccnc(Nc4cccc(N5CCCC5=O)c4)n3)c(-c3ccc(C)c(NC(=O)Cc4ccccc4O)c3)nc2s1 6.414 0.002
gen_20 CC(C)O.O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1 6.372 0.044
gen_21 CCO.Cc1ccc(-c2nc3sccn3c2-c2ccnc(Nc3cc(N4CCCC4=O)ccc3C)n2)cc1NC(=O)Cc1ccccc1O 5.808 0.608
gen_22 CC(C)O.O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1 6.372 0.044
gen_23 CN(C)c1ccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)cc1NC(=O)Cc1ccccc1 6.362 0.054
gen_24 CC(C)O.Cc1cn2c(-c3ccnc(Nc4ccc(O)c(N5CCCC5=O)c4)n3)c(-c3cccc(NC(=O)Cc4ccccc4O)c3)nc2s1 6.212 0.204
gen_25 CC(C)O.Cc1ccc(N2CCCC2=O)cc1Nc1nccc(-c2c(-c3ccc(SO)c(NC(=O)Cc4ccccc4)c3)nc3sccn23)n1 6.386 0.030
gen_26 O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1 6.416 0.000
gen_27 CN(C)C.Cc1ccc(N2CCCC2=O)cc1Nc1nccc(-c2c(-c3cccc(NC(=O)Cc4ccccc4O)c3)nc3sccn23)n1 6.328 0.088
gen_28 CC(C)O.Cc1ccc(Nc2nccc(-c3c(-c4ccc(O)c(NC(=O)Cc5ccccc5)c4)nc4sccn34)n2)cc1N1CCCC1=O 6.352 0.064
gen_29 CC(C)O.Cc1ccc(N2CCCC2=O)cc1Nc1nccc(-c2c(-c3ccc(O)c(NC(=O)Cc4ccccc4)c3)nc3sccn23)n1 6.357 0.059

ID SCAFFOLD PROPERTY DIFF
CHEMBL1970879 O=C(Nc1ccc(-c2nn(C3CCC(N4CCNCC4)CC3)c3ncncc23)cc1)c1cc2ccccc2[nH]1 6.372
gen_0 CN1CCN([C@]2(O)CC[C@@H](n3nc(-c4ccc(NC(=O)c5cc6cc([Cl:0])ccc6n5C)cc4)c4cncnc43)[C@@](C)(O)[C@@H]2O)CC1 7.080 0.708
gen_1 Cn1c(C(=O)Nc2ccc(-c3nn(C4CCC(N5CCNCC5)CC4)c4ncncc34)cc2)cc2ccccc21 6.024 0.348
gen_2 Cn1c(C(=O)Nc2ccc(-c3nn(C4CCC(N5CCNCC5)CC4)c4ncncc34)cc2)cc2ccccc21 6.024 0.348
gen_3 CN1CCN(C2CCC(n3nc(-c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c4cncnc43)CC2)CC1 6.232 0.141
gen_4 COc1ccc2c(c1)cc(C(=O)Nc1ccc(-c3nn(C4CCC(N5CCN(C)CC5)CC4)c4ncncc34)cc1)n2C 6.718 0.346

ID SCAFFOLD PROPERTY DIFF
CHEMBL247513 c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.599
gen_0 CC(C)CC(N)=O.c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.640 0.041
gen_1 OC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)CC1 6.734 0.135
gen_2 C=CC(N)=O.c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.916 0.317
gen_3 NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)CC1 6.894 0.295
gen_4 OC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)CC1 6.734 0.135
gen_5 CC(C)CC(N)=O.c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.640 0.041
gen_6 CNC(C)=O.c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.658 0.059
gen_7 c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.599 0.000
gen_8 CC(N)=O.OC[C@@H]1CCCCN1Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc([Cl:0])c4)c3)c12 6.448 0.151
gen_9 CCC(N)=O.C[C@@H]1CCCCN1Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12 6.304 0.295
gen_10 CC(C)C(N)=O.c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.469 0.130
gen_11 C=CC(N)=O.OC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)CC1 6.923 0.324
gen_12 CC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)CC1 6.541 0.058
gen_13 CC1(N)CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)CC1 6.706 0.107
gen_14 CNC(C)C.c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.813 0.214
gen_15 OC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)CC1 6.734 0.135
gen_16 OC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)CC1 6.734 0.135
gen_17 OC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)CC1 6.734 0.135
gen_18 OC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)CC1 6.734 0.135
gen_19 C[C@H]1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)C[C@H]1N 6.491 0.108
gen_20 CNC(C)C.c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.813 0.214
gen_21 CC1(N)CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)CC1 6.706 0.107
gen_22 OC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)CC1 6.734 0.135
gen_23 OC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)CC1 6.734 0.135
gen_24 CC(C)CC(N)=O.c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.640 0.041
gen_25 C=CC(N)=O.OC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)CC1 6.923 0.324
gen_26 CC(C)O.c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.611 0.012
gen_27 NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)CC1 6.894 0.295
gen_28 C[SH](=O)=O.c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.480 0.119
gen_29 CC1(N)CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)CC1 6.706 0.107

ID SCAFFOLD PROPERTY DIFF
CHEMBL234944 c1ccc(-c2ccnc(Nc3ccc(OCCN4CCOCC4)cc3)n2)cc1 6.331
gen_0 CC(C)C.Oc1ccc(-c2nc(Nc3ccc(OCCN4CCOCC4)cc3)ncc2[Cl:0])cc1 6.510 0.178
gen_1 CNC.Cc1ccc(-c2nc(Nc3ccc(OCCN4CCOCC4)cc3)ncc2[Cl:0])cc1 6.852 0.521
gen_2 CNC.Cc1cc(-c2nc(Nc3ccc(OCCN4CCOCC4)c([Cl:0])c3)ncc2[Cl:0])cc(O)c1C 6.894 0.563
gen_3 CC(C)(C)O.[Cl:0]c1cnc(Nc2ccc(OCCN3CCOCC3)cc2)nc1-c1ccccc1 6.450 0.118
gen_4 C[S@@](=O)O.[Cl:0]c1cnc(Nc2ccc(OCCN3CCOCC3)cc2)nc1-c1ccccc1 7.048 0.716
gen_5 CCSC(=O)O.[Cl:0]c1cc(Nc2nccc(-c3ccccc3)n2)ccc1OCCN1CCOCC1 6.116 0.215
gen_6 CNC.Cc1ccc(-c2nc(Nc3ccc(OCCN4CCOCC4)c([Cl:0])c3)ncc2[Cl:0])cc1C 6.902 0.570
gen_7 CN(C)C.[Cl:0]c1ccc(-c2nc(Nc3ccc(OCCN4CCOCC4)cc3)ncc2[Cl:0])cc1 6.772 0.441
gen_8 CC(C)C.Cc1cnc(Nc2ccc(OCCN3CCOCC3)cc2)nc1-c1ccc(O)cc1 6.527 0.195
gen_9 CC(C)O.COc1ccc(-c2ccnc(Nc3ccc(OCCN4CCOCC4)cc3)n2)cc1 6.306 0.026
gen_10 Cc1cnc(Nc2ccc(OCCN3CCOCC3)cc2)nc1-c1ccc(C#N)cc1 6.450 0.118
gen_11 CNC.Cc1ccc(-c2nc(Nc3ccc(OCCN4CCOCC4)c([Cl:0])c3)ncc2[Cl:0])cc1C 6.902 0.570
gen_12 CCC.Cc1ccc(-c2nc(Nc3ccc(OCCN4CCOCC4)cc3)ncc2[Cl:0])cc1 6.570 0.239
gen_13 CC(C)C.[Cl:0]c1cc(Nc2ncc([Cl:0])c(-c3ccccc3)n2)ccc1OCCN1CCOCC1 6.481 0.150
gen_14 C[S@@](=O)O.[Cl:0]c1cnc(Nc2ccc(OCCN3CCOCC3)cc2)nc1-c1ccccc1 7.048 0.716
gen_15 CCC.Cc1ccc(-c2nc(Nc3ccc(OCCN4CCOCC4)cc3)ncc2[Cl:0])cc1 6.570 0.239
gen_16 CC(C)C.Cc1cnc(Nc2ccc(OCCN3CCOCC3)cc2)nc1-c1ccc(O)cc1 6.527 0.195
gen_17 CCC.Cc1ccc(-c2ccnc(Nc3ccc(OCCN4CCOCC4)cc3)n2)cc1 6.573 0.241
gen_18 CNC.Cc1ccc(-c2nc(Nc3ccc(OCCN4CCOCC4)cc3)ncc2[Cl:0])cc1 6.852 0.521
gen_19 CNC.Cc1ccc(-c2nc(Nc3ccc(OCCN4CCOCC4)cc3)ncc2[Cl:0])cc1 6.852 0.521
gen_20 CC(C)C.[Cl:0]c1ccc(-c2nc(Nc3ccc(OCCN4CCOCC4)cc3)ncc2[Cl:0])cc1 6.494 0.163
gen_21 CCC.Oc1ccc(-c2ccnc(Nc3ccc(OCCN4CCOCC4)c([Cl:0])c3)n2)cc1 6.494 0.163
gen_22 CN(C)C.[Cl:0]c1cc(Nc2ncc([Cl:0])c(-c3ccccc3)n2)ccc1OCCN1CCOCC1 7.061 0.729
gen_23 C[SH]=O.Cc1cc(OCCN2CCOCC2)ccc1Nc1nccc(-c2ccc(O)cc2)n1 6.420 0.089
gen_24 CCSC(=O)O.[Cl:0]c1cnc(Nc2ccc(OCCN3CCOCC3)cc2)nc1-c1ccccc1 6.143 0.189
gen_25 CCC.Cc1ccc(-c2nc(Nc3ccc(OCCN4CCOCC4)cc3)ncc2[Cl:0])cc1 6.570 0.239
gen_26 CCSC(N)=O.[Cl:0]c1cc(Nc2ncc([Cl:0])c(-c3ccccc3)n2)ccc1OCCN1CCOCC1 6.455 0.124
gen_27 CNC.Cc1ccc(-c2nc(Nc3ccc(OCCN4CCOCC4)cc3)ncc2[Cl:0])cc1 6.852 0.521
gen_28 CC(C)C.c1ccc(-c2ccnc(Nc3ccc(OCCN4CCOCC4)cc3)n2)cc1 6.389 0.058
gen_29 CNC.Cc1ccc(-c2nc(Nc3ccc(OCCN4CCOCC4)cc3C)ncc2[Cl:0])cc1O 6.588 0.257

ID SCAFFOLD PROPERTY DIFF
CHEMBL101924 c1ccc(-c2cnc(Nc3ncccn3)s2)cc1 6.368
gen_0 CC(C)O.c1ccc(-c2cnc(Nc3ncccn3)s2)cc1 6.902 0.534
gen_1 COC.c1ccc(-c2cnc(Nc3ncccn3)s2)cc1 7.144 0.776
gen_2 CS(C)(=O)=O.Oc1ccnc(Nc2ncc(-c3ccccc3)s2)n1 7.620 1.253
gen_3 Cc1cnc(Nc2ncc(-c3ccccc3)s2)nc1 7.312 0.944
gen_4 COC.NC(=O)c1cnc(Nc2ncc(-c3ccccc3)s2)nc1 6.509 0.141
gen_5 COC.Cc1cnc(Nc2ncc(-c3ccc([Cl:0])cc3)s2)nc1 7.127 0.759
gen_6 COC.Cc1cnc(Nc2ncc(-c3ccc([Cl:0])cc3)s2)nc1O 7.013 0.645
gen_7 COC.Cc1ccc(-c2cnc(Nc3ncc(C)c(O)n3)s2)cc1 7.176 0.809
gen_8 Cc1cnc(Nc2ncc(-c3ccccc3)s2)nc1 7.312 0.944
gen_9 COC.Cc1cnc(Nc2ncc(-c3cccc([Cl:0])c3)s2)nc1O 7.040 0.672
gen_10 COC.Cc1cnc(Nc2ncc(-c3ccc([Cl:0])cc3)s2)nc1 7.127 0.759
gen_11 COC.Cc1ccc(-c2cnc(Nc3ncc(C)cn3)s2)cc1 7.298 0.930
gen_12 COC.Cc1cnc(Nc2ncc(-c3ccc([Cl:0])cc3)s2)nc1O 7.013 0.645
gen_13 COc1ccc(-c2cnc(Nc3ncccn3)s2)cc1.CSC(C)C 6.641 0.273
gen_14 Cc1cc(C)nc(Nc2ncc(-c3ccccc3)s2)n1 6.718 0.350
gen_15 COC.Cc1cnc(Nc2ncc(-c3ccc([Cl:0])cc3)s2)nc1 7.127 0.759
gen_16 COC.Cc1cnc(Nc2ncc(-c3ccc([Cl:0])cc3)s2)nc1O 7.013 0.645
gen_17 COC.Cc1cnc(Nc2ncc(-c3ccc([Cl:0])cc3)s2)nc1O 7.013 0.645
gen_18 CS(C)(=O)=O.Cc1cc(O)nc(Nc2ncc(-c3ccccc3)s2)n1 7.242 0.875
gen_19 COC.c1ccc(-c2cnc(Nc3ncccn3)s2)cc1 7.144 0.776
gen_20 COC.Cc1ccc(-c2cnc(Nc3ncc(C)c(O)n3)s2)cc1 7.176 0.809
gen_21 Cc1cc(C)nc(Nc2ncc(-c3ccccc3)s2)n1 6.718 0.350
gen_22 CC(=O)NC(C)C.Cc1cnc(Nc2ncc(-c3ccc(O)cc3)s2)nc1C 6.010 0.357
gen_23 COc1ccc(-c2cnc(Nc3ncc(C)c(C)n3)s2)cc1.CSC 6.510 0.143
gen_24 COC.Cc1cnc(Nc2ncc(-c3ccc([Cl:0])cc3)s2)nc1O 7.013 0.645
gen_25 CC(C)O.Cc1ccc(-c2cnc(Nc3ncc(C)cn3)s2)cc1 7.355 0.988
gen_26 COC.Cc1cnc(Nc2ncc(-c3ccc([Cl:0])cc3)s2)nc1 7.127 0.759
gen_27 COC.c1ccc(-c2cnc(Nc3ncccn3)s2)cc1 7.144 0.776
gen_28 COC.Cc1cnc(Nc2ncc(-c3ccccc3)s2)nc1O 7.239 0.872
gen_29 COC.Cc1cnc(Nc2ncc(-c3ccc([Cl:0])cc3)s2)nc1 7.127 0.759

ID SCAFFOLD PROPERTY DIFF
CHEMBL493708 O=C(NC1CC1)c1cccc(-c2ccc3cnncc3c2)c1 6.492
gen_0 CC(C)O.Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2cnncc2c1 5.742 0.750
gen_1 CC(C)O.O=C(NC1CC1)c1cc(-c2ccc3cnncc3c2)ccc1[Cl:0] 6.338 0.154
gen_2 CCNC.O=C(NC1CC1)c1cccc(-c2ccc3c(O)nncc3c2)c1 7.077 0.585
gen_3 CNC(C)=O.Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2cnnc(O)c2c1 6.570 0.078
gen_4 CC(C)(C)O.O=C(NC1CC1)c1cccc(-c2ccc3cnncc3c2)c1 6.147 0.345
gen_5 CC(C)O.Nc1nncc2cc(-c3cccc(C(=O)NC4CC4)c3)ccc12 5.435 1.057
gen_6 CC(C)(C)O.O=C(NC1CC1)c1cccc(-c2ccc3cnncc3c2)c1 6.147 0.345
gen_7 CC(C)(C)O.O=C(NC1CC1)c1cccc(-c2ccc3cnncc3c2)c1 6.147 0.345
gen_8 CC(C)O.Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2cnncc2c1 5.742 0.750
gen_9 CC(C)O.Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2cnncc2c1 5.742 0.750
gen_10 CC(C)(C)O.O=C(NC1CC1)c1cccc(-c2ccc3cnncc3c2)c1 6.147 0.345
gen_11 CC(C)O.Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2cnncc2c1 5.742 0.750
gen_12 CC(C)O.Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2cnncc2c1 5.742 0.750
gen_13 CC(C)C.Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2cnncc2c1 5.805 0.687
gen_14 CNC(=O)C(C)C.Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2cnncc2c1 5.651 0.841
gen_15 CNC(C)=O.Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2cnnc([Cl:0])c2c1 5.514 0.978
gen_16 CC(C)N.Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2cnncc2c1 5.535 0.957
gen_17 CC(C)O.Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2cnncc2c1 5.742 0.750
gen_18 CC(C)O.O=C(NC1CC1)c1cccc(-c2ccc3cnncc3c2)c1 6.285 0.207
gen_19 CC(C)O.Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2cnncc2c1 5.742 0.750
gen_20 CC(C)O.O=C(NC1CC1)c1cccc(-c2ccc3cnncc3c2)c1 6.285 0.207
gen_21 CC(C)O.Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2cnncc2c1 5.742 0.750
gen_22 CC(C)O.O=C(NC1CC1)c1cccc(-c2ccc3cnncc3c2)c1 6.285 0.207
gen_23 CC(C)O.O=C(NC1CC1)c1cccc(-c2ccc3cnncc3c2)c1 6.285 0.207
gen_24 CC(C)O.Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2cnncc2c1 5.742 0.750
gen_25 CC(C)(C)O.O=C(NC1CC1)c1cccc(-c2ccc3cnncc3c2)c1 6.147 0.345
gen_26 CCNC(C)(C)O.Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2cnncc2c1 6.064 0.428
gen_27 CNC(C)(O)O.Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2cnncc2c1 6.164 0.329
gen_28 CC(C)O.Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2cnncc2c1 5.742 0.750
gen_29 CNC(C)(O)O.Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2cnncc2c1 6.164 0.329

ID SCAFFOLD PROPERTY DIFF
CHEMBL307026 c1ccc(Nc2[nH]cnc3nccc2-3)cc1 6.188

ID SCAFFOLD PROPERTY DIFF
CHEMBL2206667 O=C(Nc1ccccc1)c1cccc(Oc2ccc3nccn3n2)c1 6.170
gen_0 O=C(Nc1ccccc1)c1cccc(Oc2ccc3nccn3n2)c1 6.170 0.000
gen_1 O=C(Nc1ccccc1)c1cccc(Oc2ccc3nccn3n2)c1 6.170 0.000
gen_2 CC(C)O.O=C(Nc1ccccc1)c1cccc(Oc2ccc3nccn3n2)c1 6.076 0.094
gen_3 O=C(Nc1ccccc1)c1cccc(Oc2ccc3nccn3n2)c1 6.170 0.000
