ID SCAFFOLD PROPERTY DIFF
gen_4 CC1(O)CC(n2cc(-c3cccc(O)c3)c3cncnc32)C1.COC 6.036 0.931
gen_5 CO.COc1ccc(-c2cn(C3CC(C(C)(C)C)C3)c3ncnc(N)c23)cc1 5.643 0.537
gen_6 CO.Cc1c(-c2ccccc2)c2c(N)ncnc2n1C1CCC1 5.309 0.203
gen_7 CC1(C)CC(n2cc(-c3ccc(O)c(O)c3)c3cncnc32)C1.COC 6.035 0.930
gen_8 CC(C)(O)C1CC(n2cc(-c3ccc(O)cc3)c3cncnc32)C1.COC 5.983 0.878
gen_9 CO.Cc1ccc(-c2cn([C@@H]3CC[C@@]3(C)O)c3ncncc23)cc1O 5.867 0.762
gen_10 Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC1 5.507 0.402
gen_11 Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC1 5.507 0.402
gen_12 Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC1 5.507 0.402
gen_13 Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC1 5.507 0.402
gen_14 Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC1 5.507 0.402
gen_15 CO.OCc1c(-c2cc(O)c(O)c(O)c2)c2cncnc2n1C1CCC1 5.657 0.551
gen_16 CO.Cc1c(-c2ccccc2)c2c(N)ncnc2n1C1CCC1 5.309 0.203
gen_17 CC1(O)CC(n2cc(-c3ccccc3)c3c(N)ncnc32)C1.CCO 5.444 0.338
gen_18 CO.OC(O)CNc1ncnc2c1c(-c1ccccc1)cn2C1CCC1 5.610 0.505
gen_19 CO.NC(=O)c1c(-c2ccc(O)cc2)c2cncnc2n1C1CCC1 5.554 0.448
gen_20 CO.COc1ccc(-c2cn(C3CCC3)c3ncnc(NCCO)c23)cc1 5.792 0.686
gen_21 CC1(C)CC(n2cc(-c3ccccc3)c3c(N)ncnc32)C1.CO 5.284 0.178
gen_22 CC1(O)CC(n2cc(-c3ccccc3)c3c(N)ncnc32)C1.CO 5.498 0.393
gen_23 COC.Cc1ccc(O)cc1-c1cn(C2CC(C(C)(C)O)C2)c2ncncc12 5.865 0.760
gen_24 Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC1 5.507 0.402
gen_25 CNC(C)=O.Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CC(C=O)C1 5.524 0.419
gen_26 CC(C)(O)C1CC(n2cc(-c3cc(O)c(O)c(O)c3)c3cncnc32)C1.COC 6.155 1.049
gen_27 CC1(O)CC(n2cc(-c3ccc(O)cc3)c3c(N)ncnc32)C1 6.050 0.945
gen_28 CO.COc1ccc(-c2cn(C3CCC3)c3ncnc(NCCO)c23)cc1 5.792 0.686

ID SCAFFOLD PROPERTY DIFF
CHEMBL1982506 O=C1NC(=O)c2c1ncc1ccccc21 5.468
gen_0 CC.O=C1NC(=O)c2c1ncc1ccccc21 5.431 0.037
gen_1 CCc1nc2c(c3cc(C)c(C)cc13)C(=O)NC2=O.CO 5.511 0.043
gen_2 CC.O=C1NC(=O)c2c1ncc1ccccc21 5.431 0.037
gen_3 CNC(C)C.O=C1NC(=O)c2c1ncc1ccccc21 5.665 0.198
gen_4 CCNC.O=C1NC(=O)c2c1ncc1ccccc21 5.729 0.262
gen_5 CCNC.O=C1NC(=O)c2c1ncc1ccccc21 5.729 0.262
gen_6 CC.O=C1NC(=O)c2c1ncc1ccccc21 5.431 0.037
gen_7 CCOCC.O=C1NC(=O)c2c1ncc1ccccc21 5.343 0.125
gen_8 Cc1nc2c(c3ccccc13)C(=O)NC2=O 4.373 1.095
gen_9 CCNC.O=C1NC(=O)c2c1ncc1ccccc21 5.729 0.262
gen_10 CC.O=C1NC(=O)c2c1ncc1ccccc21 5.431 0.037
gen_11 COc1ccc2c(C)nc3c(c2c1)C(=O)NC3=O 6.498 1.030
gen_12 CC.O=C1NC(=O)c2c1ncc1ccccc21 5.431 0.037
gen_13 CC.O=C1NC(=O)c2c1ncc1ccccc21 5.431 0.037
gen_14 Cc1nc2c(c3ccccc13)C(=O)NC2=O 4.373 1.095
gen_15 CC.O=C1NC(=O)c2c1ncc1ccccc21 5.431 0.037
gen_16 CC.O=C1NC(=O)c2c1ncc1ccccc21 5.431 0.037
gen_17 CCNC.O=C1NC(=O)c2c1ncc1ccccc21 5.729 0.262
gen_18 CO.Cc1cc2c(C)nc3c(c2cc1C)C(=O)NC3=O 5.737 0.269
gen_19 CC.O=C1NC(=O)c2c1ncc1ccccc21 5.431 0.037
gen_20 CC.O=C1NC(=O)c2c1ncc1ccccc21 5.431 0.037
gen_21 CCNC.O=C1NC(=O)c2c1ncc1ccccc21 5.729 0.262
gen_22 CCc1nc2c(c3ccc(C(C)C)cc13)C(=O)NC2=O.CO 5.699 0.231
gen_23 COc1ccc2cnc3c(c2c1)C(=O)NC3=O 6.364 0.896
gen_24 CC.CCOC[C@H](CNC(C)C)Nc1ccc2cnc3c(c2c1)C(=O)NC3=O 5.489 0.021
gen_25 CO.Cc1nc2c(c3ccccc13)C(=O)NC2=O 4.498 0.969
gen_26 CC.O=C1NC(=O)c2c1ncc1ccccc21 5.431 0.037
gen_27 CC.O=C1NC(=O)c2c1ncc1ccccc21 5.431 0.037
gen_28 Cc1nc2c(c3ccccc13)C(=O)N(C)C2=O 4.548 0.919

ID SCAFFOLD PROPERTY DIFF
CHEMBL56983 O=C(Nc1ccccc1)Nc1nc2ncncc2cc1-c1ccccc1 5.121
gen_0 CN(C)C.O=C(Nc1ccccc1)Nc1nc2ncncc2cc1-c1ccccc1 5.523 0.402
gen_1 CNC(C)=O.O=C(Nc1ccccc1)Nc1nc2ncncc2cc1-c1ccccc1 5.534 0.413
gen_2 CNC(C)=O.Cc1ccc(NC(=O)Nc2nc3ncncc3cc2-c2ccccc2)cc1 6.152 1.031
gen_3 CNC(C)C.O=C(Nc1ccccc1)Nc1nc2ncncc2cc1-c1ccccc1 5.593 0.471
gen_4 CNC(C)C.O=C(Nc1ccccc1)Nc1nc2ncncc2cc1-c1ccccc1 5.593 0.471
gen_5 CNC(C)=O.O=C(Nc1ccccc1)Nc1nc2ncncc2cc1-c1ccccc1 5.534 0.413
gen_6 CN(C)C.O=C(Nc1ccccc1)Nc1nc2ncncc2cc1-c1ccccc1 5.523 0.402
gen_7 CCNC.Cc1cccc(NC(=O)Nc2nc3ncncc3cc2-c2cccc(O)c2)c1 6.669 1.548
gen_8 CN(C)C.O=C(Nc1ccccc1)Nc1nc2ncncc2cc1-c1ccccc1 5.523 0.402
gen_9 CNC(C)=O.O=C(Nc1ccccc1)Nc1nc2ncncc2cc1-c1ccccc1 5.534 0.413
gen_10 COC.Cc1ccc(-c2cc3cncnc3nc2NC(=O)Nc2cc(C)cc(C)c2)cc1 6.699 1.578
gen_11 COC.Cc1ccc(NC(=O)Nc2nc3ncncc3cc2-c2ccccc2)cc1 5.942 0.821
gen_12 CNC(C)=O.O=C(Nc1ccccc1)Nc1nc2ncncc2cc1-c1ccccc1 5.534 0.413
gen_13 CNC(C)=O.O=C(Nc1ccccc1)Nc1nc2ncncc2cc1-c1ccccc1 5.534 0.413
gen_14 CCNC.O=C(Nc1cccc([Cl:0])c1)Nc1nc2ncncc2cc1-c1ccccc1 6.210 1.089
gen_15 CN(C)C.O=C(Nc1ccccc1)Nc1nc2ncncc2cc1-c1cccc([Br:0])c1 6.241 1.120
gen_16 CN(C)C.O=C(Nc1ccccc1)Nc1nc2ncncc2cc1-c1ccccc1 5.523 0.402
gen_17 CN(C)C.O=C(Nc1ccccc1)Nc1nc2ncncc2cc1-c1ccccc1 5.523 0.402
gen_18 CNC(C)=O.O=C(Nc1ccccc1)Nc1nc2ncncc2cc1-c1ccccc1 5.534 0.413
gen_19 CNC(C)=O.O=C(Nc1ccccc1)Nc1nc2ncncc2cc1-c1ccccc1 5.534 0.413
gen_20 CNC(C)=O.O=C(Nc1ccccc1)Nc1nc2ncncc2cc1-c1ccccc1 5.534 0.413
gen_21 CNC(C)C.O=C(Nc1ccccc1)Nc1nc2ncncc2cc1-c1ccccc1 5.593 0.471
gen_22 CN(C)C.O=C(Nc1ccccc1)Nc1nc2ncncc2cc1-c1ccccc1 5.523 0.402
gen_23 CN(C)C.O=C(Nc1ccccc1)Nc1nc2ncncc2cc1-c1ccccc1 5.523 0.402
gen_24 CNC([Cl:0])([Cl:0])[Cl:0].O=C(Nc1ccccc1)Nc1nc2ncncc2cc1-c1ccccc1 5.371 0.250
gen_25 COC.Cc1ccc(NC(=O)Nc2nc3ncncc3cc2-c2ccccc2)cc1 5.942 0.821
gen_26 CNC(C)C.O=C(Nc1ccccc1)Nc1nc2ncncc2cc1-c1ccccc1 5.593 0.471
gen_27 COC.Cc1cccc(NC(=O)Nc2nc3ncncc3cc2-c2ccccc2)c1 5.810 0.689
gen_28 CNC(C)C.O=C(Nc1ccccc1)Nc1nc2ncncc2cc1-c1ccccc1 5.593 0.471
gen_29 CNC(C)C.O=C(Nc1ccccc1)Nc1nc2ncncc2cc1-c1ccccc1 5.593 0.471

ID SCAFFOLD PROPERTY DIFF
CHEMBL215973 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046
gen_0 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_1 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_2 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_3 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_4 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_5 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_6 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_7 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_8 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_9 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_10 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_11 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_12 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_13 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_14 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_15 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_16 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_17 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_18 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_19 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_20 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_21 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_22 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_23 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_24 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_25 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_26 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_27 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_28 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000
gen_29 c1ccc2c(c1)CNc1c(Nc3ccc4ccccc4c3)ncnc1O2 5.046 0.000

ID SCAFFOLD PROPERTY DIFF
CHEMBL1095359 O=C(Nc1ccc(Oc2ccnc3cc(-c4ccccn4)sc23)cc1)c1cnn(-c2ccccc2)c1 5.998
gen_0 Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(-c5ccccn5)sc34)cc2)cnn1-c1ccccc1 5.769 0.228
gen_1 CC(C)O.Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(-c5ccccn5)sc34)cc2)cnn1-c1ccccc1 5.643 0.354
gen_2 CC(C)(C)O.O=C(Nc1ccc(Oc2ccnc3cc(-c4ccccn4)sc23)cc1)c1cnn(-c2ccccc2)c1 5.675 0.322
gen_3 COC.COc1ccc(-c2cc3nccc(Oc4ccc(NC(=O)c5cnn(-c6ccccc6)c5C)cc4)c3s2)nc1 5.738 0.259
gen_4 COC.COc1ccnc(-c2cc3nccc(Oc4ccc(NC(=O)c5cnn(-c6ccccc6)c5C)cc4)c3s2)c1 6.445 0.447
gen_5 CC(C)O.Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(-c5ccccn5)sc34)cc2)cnn1-c1ccccc1 5.643 0.354
gen_6 CC(C)O.Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(-c5ccccn5)sc34)cc2)cnn1-c1ccccc1 5.643 0.354
gen_7 CCNCCO.COc1ccc(-c2cc3nccc(Oc4ccc(NC(=O)c5cnn(-c6ccccc6)c5C)cc4)c3s2)nc1 5.530 0.468
gen_8 O=C(Nc1ccc(Oc2ccnc3cc(-c4ccccn4)sc23)cc1)c1cnn(-c2ccccc2)c1 5.998 0.000
gen_9 O=C(Nc1ccc(Oc2ccnc3cc(-c4ccccn4)sc23)cc1)c1cnn(-c2ccccc2)c1 5.998 0.000
gen_10 CCNC.COc1ccnc(-c2cc3nccc(Oc4ccc(NC(=O)c5cnn(-c6ccccc6)c5C)cc4)c3s2)c1 6.460 0.462
gen_11 Cc1cccc(-c2cc3nccc(Oc4ccc(NC(=O)c5cnn(-c6ccccc6)c5C)cc4)c3s2)n1 6.052 0.054
gen_12 CCN[C@H](C)O.O=C(Nc1ccc(Oc2ccnc3cc(-c4ccccn4)sc23)cc1)c1cnn(-c2ccccc2)c1 6.411 0.413
gen_13 CCNC.COc1ccnc(-c2cc3nccc(Oc4ccc(NC(=O)c5cnn(-c6ccccc6)c5C)cc4)c3s2)c1 6.460 0.462
gen_14 Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(-c5ccccn5)sc34)cc2)cnn1-c1ccccc1 5.769 0.228
gen_15 O=C(Nc1ccc(Oc2ccnc3cc(-c4ccccn4)sc23)cc1)c1cnn(-c2ccccc2)c1 5.998 0.000
gen_16 CCN(CC)CO.Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(-c5cc(O)ccn5)sc34)cc2)cnn1-c1ccccc1 5.958 0.040
gen_17 Cc1cccc(-c2cc3nccc(Oc4ccc(NC(=O)c5cnn(-c6ccccc6)c5C)cc4)c3s2)n1 6.052 0.054
gen_18 CCNC.COc1ccc(-c2cc3nccc(Oc4ccc(NC(=O)c5cnn(-c6ccccc6)c5C)cc4)c3s2)nc1 5.718 0.279
gen_19 O=C(Nc1ccc(Oc2ccnc3cc(-c4ccccn4)sc23)cc1)c1cnn(-c2ccccc2)c1 5.998 0.000
gen_20 Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(-c5ccccn5)sc34)cc2)cnn1-c1ccccc1 5.769 0.228
gen_21 CN[C@@H](C)O.O=C(Nc1ccc(Oc2ccnc3cc(-c4ccccn4)sc23)cc1)c1cnn(-c2ccccc2)c1 6.545 0.547
gen_22 CC(C)O.Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(-c5ccccn5)sc34)cc2)cnn1-c1ccccc1 5.643 0.354
gen_23 CCNCC.COc1ccc(-c2cc3nccc(Oc4ccc(NC(=O)c5cnn(-c6ccccc6)c5C)cc4)c3s2)nc1 5.605 0.393
gen_24 CC(C)O.Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(-c5ccccn5)sc34)cc2)cnn1-c1ccccc1 5.643 0.354
gen_25 CC(C)(C)C.O=C(Nc1ccc(Oc2ccnc3cc(-c4ccccn4)sc23)cc1)c1cnn(-c2ccccc2)c1 6.081 0.083
gen_26 Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(-c5ccccn5)sc34)cc2)cnn1-c1ccccc1 5.769 0.228
gen_27 CC(C)O.Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(-c5ccccn5)sc34)cc2)cnn1-c1ccccc1 5.643 0.354
gen_28 CCN[C@H](C)O.O=C(Nc1ccc(Oc2ccnc3cc(-c4ccccn4)sc23)cc1)c1cnn(-c2ccccc2)c1 6.411 0.413
gen_29 O=C(Nc1ccc(Oc2ccnc3cc(-c4ccccn4)sc23)cc1)c1cnn(-c2ccccc2)c1 5.998 0.000

ID SCAFFOLD PROPERTY DIFF
CHEMBL100775 c1ccc(Nc2nccs2)nc1 5.474
gen_0 [Br:0]c1cnc(Nc2ccccn2)s1 7.792 2.318
gen_1 Cc1cccc(Nc2ncc(C)s2)n1 7.164 1.690
gen_2 Cc1ccc(Nc2ncc(C)s2)nc1 7.657 2.184
gen_3 [Cl:0]c1cnc(Nc2ccccn2)s1 7.413 1.939
gen_4 CNCC(N)=O.NC(=O)c1cnc(Nc2ccccn2)s1 6.595 1.121
gen_5 Cc1ccc(Nc2ncc(C)s2)nc1 7.657 2.184
gen_6 Cc1cccc(Nc2ncc(C)s2)n1 7.164 1.690
gen_7 c1ccc(Nc2nccs2)nc1 5.474 0.000
gen_8 CCC(=O)O.c1ccc(Nc2nccs2)nc1 5.234 0.240
gen_9 Cc1ccc(Nc2ncc(C)s2)nc1 7.657 2.184
gen_10 Cc1ccc(Nc2ncc(C)s2)nc1 7.657 2.184
gen_11 [Cl:0]c1cnc(Nc2ccccn2)s1 7.413 1.939
gen_12 c1ccc(Nc2nccs2)nc1 5.474 0.000
gen_13 [Cl:0]c1cnc(Nc2ccccn2)s1 7.413 1.939
gen_14 Cc1ccnc(Nc2ncc(C)s2)c1 7.658 2.184
gen_15 CCNCC(C)(O)O.c1ccc(Nc2nccs2)nc1 6.016 0.542
gen_16 [Cl:0]c1cnc(Nc2ccccn2)s1 7.413 1.939
gen_17 CCC(=O)O.c1ccc(Nc2nccs2)nc1 5.234 0.240
gen_18 CCNC.c1ccc(Nc2nccs2)nc1 7.143 1.669
gen_19 c1ccc(Nc2nccs2)nc1 5.474 0.000
gen_20 Cc1cccc(Nc2ncc(C)s2)n1 7.164 1.690
gen_21 Cc1ccc(Nc2ncc(C)s2)nc1 7.657 2.184
gen_22 [Br:0]c1cnc(Nc2ccccn2)s1 7.792 2.318
gen_23 c1ccc(Nc2nccs2)nc1 5.474 0.000

ID SCAFFOLD PROPERTY DIFF
CHEMBL3098325 c1ccc(Nc2ncnc3ccccc23)cc1 5.034
gen_0 c1ccc(Nc2ncnc3ccccc23)cc1 5.034 0.000
gen_1 CO.Cc1ccc(Nc2ncnc3ccc(C)cc23)cc1 6.746 1.712
gen_2 O=C(O)CO.c1ccc(Nc2ncnc3ccccc23)cc1 4.896 0.139
gen_3 c1ccc(Nc2ncnc3ccccc23)cc1 5.034 0.000
gen_4 CNC.c1ccc(Nc2ncnc3ccccc23)cc1 6.633 1.599
gen_5 Oc1ccc2c(Nc3ccccc3)ncnc2c1 6.685 1.651
gen_6 CNCO.[Cl:0]c1ccc(Nc2ncnc3ccccc23)cc1 6.612 1.578
gen_7 c1ccc(Nc2ncnc3ccccc23)cc1 5.034 0.000
gen_8 c1ccc(Nc2ncnc3ccccc23)cc1 5.034 0.000
gen_9 c1ccc(Nc2ncnc3ccccc23)cc1 5.034 0.000
gen_10 Oc1ccc2c(Nc3ccccc3)ncnc2c1 6.685 1.651
gen_11 c1ccc(Nc2ncnc3ccccc23)cc1 5.034 0.000
gen_12 c1ccc(Nc2ncnc3ccccc23)cc1 5.034 0.000
gen_13 O=C(O)C[Cl:0].c1ccc(Nc2ncnc3ccccc23)cc1 4.906 0.128
gen_14 c1ccc(Nc2ncnc3ccccc23)cc1 5.034 0.000
gen_15 CCC(=O)O.c1ccc(Nc2ncnc3ccccc23)cc1 4.984 0.050
gen_16 Oc1ccc2c(Nc3cccc([Cl:0])c3)ncnc2c1 7.458 2.424
gen_17 C[C@@H](O)CO.c1ccc(Nc2ncnc3ccccc23)cc1 5.894 0.860
gen_18 CO.Cc1ccc(Nc2ncnc3ccc([Br:0])cc23)cc1 7.006 1.972
gen_19 c1ccc(Nc2ncnc3ccccc23)cc1 5.034 0.000
gen_20 C[Cl:0].Cc1ccc(Nc2ncnc3ccccc23)cc1 6.631 1.597
gen_21 CCC(=O)O.[Cl:0]c1cccc(Nc2ncnc3ccccc23)c1 6.094 1.059
gen_22 c1ccc(Nc2ncnc3ccccc23)cc1 5.034 0.000
gen_23 CN[C@H](C)O.c1ccc(Nc2ncnc3ccccc23)cc1 7.128 2.094
gen_24 c1ccc(Nc2ncnc3ccccc23)cc1 5.034 0.000
gen_25 CNC(=O)O.Cc1ccc(Nc2ncnc3cc([Cl:0])c(O)cc23)cc1C 8.402 3.368
gen_26 CCNC.Oc1ccc2ncnc(Nc3cccc([Cl:0])c3)c2c1 7.068 2.033
gen_27 C[Cl:0].c1ccc(Nc2ncnc3ccccc23)cc1 5.766 0.732
gen_28 CCN/N=N/C.Oc1ccc2ncnc(Nc3ccccc3)c2c1 5.569 0.535
gen_29 CCO.Cc1ccc2ncnc(Nc3ccccc3)c2c1 6.010 0.976

ID SCAFFOLD PROPERTY DIFF
CHEMBL93754 O=C(/C=C/Cn1cccn1)Nc1ccc2ncnc(Nc3ccccc3)c2c1 5.950
gen_0 COC.Cc1ccc(Nc2ncnc3ccc(NC(=O)/C=C/Cn4cccn4)cc23)cc1 6.281 0.331
gen_1 O=C(/C=C/Cn1cccn1)Nc1ccc2ncnc(Nc3ccccc3)c2c1 5.950 0.000
gen_2 CCNCC(=O)O.O=C(/C=C/Cn1cccn1)Nc1ccc2ncnc(Nc3cccc([Cl:0])c3)c2c1 6.800 0.850
gen_3 COC.Cc1ccc(Nc2ncnc3ccc(NC(=O)/C=C/Cn4cccn4)cc23)cc1 6.281 0.331
gen_4 CCOC.Cc1ccc(Nc2ncnc3ccc(NC(=O)/C=C/Cn4cccn4)cc23)cc1 6.615 0.665
gen_5 COC.Cc1ccc(Nc2ncnc3ccc(NC(=O)/C=C/Cn4cccn4)cc23)cc1 6.281 0.331
gen_6 COC.Cc1ccc(Nc2ncnc3ccc(NC(=O)/C=C/Cn4cccn4)cc23)cc1 6.281 0.331
gen_7 COC.Cc1ccc(Nc2ncnc3ccc(NC(=O)/C=C/Cn4cccn4)cc23)cc1 6.281 0.331
gen_8 COC.Cc1ccc(Nc2ncnc3ccc(NC(=O)/C=C/Cn4cccn4)cc23)cc1 6.281 0.331
gen_9 COC.Cc1cccc(Nc2ncnc3ccc(NC(=O)/C=C/Cn4cccn4)cc23)c1 6.490 0.540
gen_10 Cc1cccc(Nc2ncnc3ccc(NC(=O)/C=C/Cn4cc([Br:0])cn4)cc23)c1 7.895 1.945
gen_11 Cc1ccn(C/C=C/C(=O)Nc2ccc3ncnc(Nc4cccc([Br:0])c4)c3c2)n1 7.552 1.602
gen_12 COC.Cc1ccc(Nc2ncnc3ccc(NC(=O)/C=C/Cn4cc([Cl:0])cn4)cc23)cc1 6.765 0.815
gen_13 COC.Cc1ccc(Nc2ncnc3ccc(NC(=O)/C=C/Cn4cccn4)cc23)cc1 6.281 0.331
gen_14 COC.Cc1cnn(C/C=C/C(=O)Nc2ccc3ncnc(Nc4ccccc4)c3c2)c1 6.773 0.823
gen_15 COC.Cc1ccc(Nc2ncnc3ccc(NC(=O)/C=C/Cn4cccn4)cc23)cc1 6.281 0.331

ID SCAFFOLD PROPERTY DIFF
CHEMBL2018775 c1ccc(Nc2ncnc3ccccc23)cc1 5.034
gen_0 c1ccc(Nc2ncnc3ccccc23)cc1 5.034 0.000
gen_1 Nc1cccc2ncnc(Nc3cccc([Cl:0])c3)c12 6.736 1.702
gen_2 O=C(O)CC(=O)O.c1ccc(Nc2ncnc3ccccc23)cc1 4.763 0.271
gen_3 CC.c1ccc(Nc2ncnc3ccccc23)cc1 5.566 0.532
gen_4 c1ccc(Nc2ncnc3ccccc23)cc1 5.034 0.000
gen_5 CC.c1ccc(Nc2ncnc3ccccc23)cc1 5.566 0.532
gen_6 CCN.COc1ccc2ncnc(Nc3ccc(C)cc3)c2c1 5.464 0.430
gen_7 CCN.O=Cc1ccc2ncnc(Nc3ccccc3)c2c1 6.140 1.106
gen_8 Oc1ccc2ncnc(Nc3ccccc3)c2c1 5.713 0.679
gen_9 O=C(O)C[Cl:0].c1ccc(Nc2ncnc3ccccc23)cc1 4.906 0.128
gen_10 CN(C)C.c1ccc(Nc2ncnc3ccccc23)cc1 5.656 0.622
gen_11 CO.COc1ccc2ncnc(Nc3ccc(C(N)=O)cc3)c2c1 5.529 0.495
gen_12 CNCCO.c1ccc(Nc2ncnc3ccccc23)cc1 6.101 1.067
gen_13 Cc1ccc2c(Nc3ccccc3)ncnc2c1 6.526 1.492
gen_14 CNCO.[Cl:0]c1cccc(Nc2ncnc3ccccc23)c1 7.090 2.056
gen_15 O=C(O)C[Cl:0].c1ccc(Nc2ncnc3ccccc23)cc1 4.906 0.128
gen_16 CNC[Cl:0].c1ccc(Nc2ncnc3ccccc23)cc1 5.800 0.766
gen_17 CNCO.Oc1ccc2ncnc(Nc3cccc([Cl:0])c3)c2c1 7.213 2.179
gen_18 CCNC(C)=O.c1ccc(Nc2ncnc3ccccc23)cc1 4.981 0.054
gen_19 CO.O=Cc1ccc2ncnc(Nc3ccccc3)c2c1 6.626 1.592
gen_20 c1ccc(Nc2ncnc3ccccc23)cc1 5.034 0.000
gen_21 CNC(=O)O.c1ccc(Nc2ncnc3ccccc23)cc1 5.746 0.712
gen_22 c1ccc(Nc2ncnc3ccccc23)cc1 5.034 0.000
gen_23 C[Cl:0].c1ccc(Nc2ncnc3ccccc23)cc1 5.766 0.732
gen_24 CO.Cc1ccc(Nc2ncnc3ccc(C)cc23)cc1 6.746 1.712
gen_25 CCNC.Oc1ccc(Nc2ncnc3ccc([Cl:0])cc23)cc1 6.713 1.679
gen_26 c1ccc(Nc2ncnc3ccccc23)cc1 5.034 0.000
gen_27 CO.Cc1ccc(Nc2ncnc3ccc(C)cc23)cc1 6.746 1.712
gen_28 c1ccc(Nc2ncnc3ccccc23)cc1 5.034 0.000
gen_29 CNCCO.c1ccc(Nc2ncnc3ccccc23)cc1 6.101 1.067

ID SCAFFOLD PROPERTY DIFF
CHEMBL209806 c1nc(-c2n[nH]c3c2Cc2cc(CN4CCNCC4)ccc2-3)cs1 5.814

ID SCAFFOLD PROPERTY DIFF
CHEMBL191377 c1cncc(-c2ncnc(Nc3ccc(N4CCOCC4)cc3)n2)c1 5.790
gen_0 CC(C)O.Oc1ccc(-c2ncnc(Nc3ccc(N4CCOCC4)cc3)n2)cn1 5.591 0.200
gen_1 CC(C)O.[Cl:0]c1cc(Nc2ncnc(-c3cccnc3)n2)ccc1N1CCOCC1 6.234 0.443
