ID SCAFFOLD PROPERTY DIFF
gen_8 Cc1ccc2c(c1)c(C1=C(c3ccccc3)C(=O)NC1)cn2C.NC=O 5.023 0.368
gen_9 COC.Cc1ccc2c(c1)c(C1=C(c3ccccc3)C(=O)NC1)cn2C 5.059 0.332
gen_10 COC.Cc1cc(C)c(C2=C(c3cn(C)c4ccc(O)cc34)[C@H](C)NC2=O)cc1O 5.734 0.343
gen_11 COC.COc1cc2c(C3=C(c4ccccc4)C(=O)NC3)cn(C)c2cc1O 5.291 0.100
gen_12 CCC.Cc1ccc2c(c1)c(C1=C(c3ccccc3)C(=O)NC1)cn2C 4.800 0.591
gen_13 COC.Cc1ccc(C2=C(c3cn(C)c4cc(O)c(O)cc34)CNC2=O)cc1 5.383 0.008
gen_14 COC.Cn1cc(C2=C(c3ccccc3)C(=O)NC2)c2ccccc21 4.977 0.413
gen_15 COC.Cc1ccc2c(c1)c(C1=C(c3ccccc3)C(=O)NC1)cn2C 5.059 0.332
gen_16 COC.Cc1ccc2c(c1)c(C1=C(c3ccccc3)C(=O)NC1)cn2C 5.059 0.332

ID SCAFFOLD PROPERTY DIFF
CHEMBL3128225 O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.369
gen_0 O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.369 0.000
gen_1 O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.369 0.000
gen_2 O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.369 0.000
gen_3 O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.369 0.000
gen_4 Cc1ccc(S(=O)(=O)Nc2cccc(CNc3ncnc4c3cnn4CCc3cccc(C)c3)c2)cc1.N 5.364 0.005
gen_5 O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.369 0.000
gen_6 O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.369 0.000
gen_7 O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.369 0.000
gen_8 O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.369 0.000
gen_9 O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.369 0.000
gen_10 CC(=O)NO.O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.282 0.087
gen_11 COC.Cc1cc(NS(=O)(=O)c2ccccc2)cc(CNc2ncnc3c2cnn3CCc2ccccc2)c1O 5.448 0.079
gen_12 O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.369 0.000
gen_13 O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.369 0.000
gen_14 O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.369 0.000
gen_15 O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.369 0.000
gen_16 O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.369 0.000
gen_17 O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.369 0.000
gen_18 O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.369 0.000
gen_19 COC.Cc1cccc(CCn2ncc3c(NCc4cc(C)cc(NS(=O)(=O)c5ccccc5)c4)ncnc32)c1 5.243 0.126
gen_20 O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.369 0.000
gen_21 O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.369 0.000
gen_22 O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.369 0.000
gen_23 O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.369 0.000
gen_24 O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.369 0.000
gen_25 CCC.C[C@@H](Nc1ncnc2c1cnn2CCc1ccc(O)cc1)c1cccc(NS(=O)(=O)c2ccccc2)c1 5.424 0.055
gen_26 COC.Cc1ccc(CCn2ncc3c(NCc4cc(NS(=O)(=O)c5ccc(C)cc5)ccc4O)ncnc32)cc1 5.469 0.100
gen_27 O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.369 0.000
gen_28 O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.369 0.000
gen_29 COC.O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1 5.394 0.025

ID SCAFFOLD PROPERTY DIFF
CHEMBL202714 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132
gen_0 CCO.Cc1cccc(NC(=O)c2scnc2CCc2cnoc2)c1 5.193 0.061
gen_1 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_2 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_3 CC(=O)O.Cc1nocc1CCc1ncsc1C(=O)Nc1ccccc1 4.652 0.481
gen_4 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_5 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_6 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_7 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_8 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_9 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_10 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_11 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_12 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_13 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_14 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_15 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_16 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_17 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_18 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_19 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_20 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_21 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_22 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_23 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_24 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_25 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_26 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_27 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_28 O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 5.132 0.000
gen_29 COC.O=C(Nc1ccccc1)c1scnc1CCc1cnoc1 4.996 0.136

ID SCAFFOLD PROPERTY DIFF
CHEMBL332938 c1ccc(CNc2ncnc3ccccc23)cc1 5.415
gen_0 c1ccc(CNc2ncnc3ccccc23)cc1 5.415 0.000
gen_1 COC.c1ccc(CNc2ncnc3ccccc23)cc1 5.469 0.054
gen_2 CCN(C)CC.Cc1ccc2ncnc(NCc3ccc(N)cc3)c2c1 5.932 0.517
gen_3 c1ccc(CNc2ncnc3ccccc23)cc1 5.415 0.000
gen_4 COC.c1ccc(CNc2ncnc3ccccc23)cc1 5.469 0.054
gen_5 COC.c1ccc(CNc2ncnc3ccccc23)cc1 5.469 0.054
gen_6 CC.c1ccc(CNc2ncnc3ccccc23)cc1 5.061 0.354
gen_7 CCC.c1ccc(CNc2ncnc3ccccc23)cc1 5.179 0.236
gen_8 COC.c1ccc(CNc2ncnc3ccccc23)cc1 5.469 0.054
gen_9 c1ccc(CNc2ncnc3ccccc23)cc1 5.415 0.000
gen_10 CO.Cc1ccc2c(NCc3ccccc3)ncnc2c1 6.270 0.855
gen_11 CC(=O)Nc1ccc2ncnc(NCc3ccccc3)c2c1.CNC 7.187 1.772
gen_12 CO.Cc1ccc(CNc2ncnc3ccccc23)cc1 5.699 0.284
gen_13 c1ccc(CNc2ncnc3ccccc23)cc1 5.415 0.000
gen_14 COC.Cc1cc2c(N[C@H](C)c3ccc(O)cc3)ncnc2cc1O 6.735 1.320
gen_15 c1ccc(CNc2ncnc3ccccc23)cc1 5.415 0.000
gen_16 c1ccc(CNc2ncnc3ccccc23)cc1 5.415 0.000
gen_17 CO.Cc1ccc(O)c(CNc2ncnc3cc(C)c(O)cc23)c1 6.632 1.217
gen_18 c1ccc(CNc2ncnc3ccccc23)cc1 5.415 0.000
gen_19 COC.c1ccc(CNc2ncnc3ccccc23)cc1 5.469 0.054
gen_20 COC.Cc1cc2c(NCc3ccccc3)ncnc2cc1O 6.685 1.271
gen_21 CO.Cc1ccc2ncnc(N[C@H](C)c3cc([Br:0])ccc3O)c2c1 7.157 1.742
gen_22 CO.Cc1ccc2ncnc(NCc3ccccc3)c2c1 5.813 0.398
gen_23 COC.c1ccc(CNc2ncnc3ccccc23)cc1 5.469 0.054
gen_24 c1ccc(CNc2ncnc3ccccc23)cc1 5.415 0.000
gen_25 CO.COc1cc2c(N[C@H](C)c3ccc(O)cc3)ncnc2cc1C 6.722 1.307
gen_26 C.Cc1ccc(CNc2ncnc3ccccc23)cc1 5.921 0.506
gen_27 c1ccc(CNc2ncnc3ccccc23)cc1 5.415 0.000
gen_28 CO.Cc1ccc2c(NCc3ccccc3)ncnc2c1 6.270 0.855

ID SCAFFOLD PROPERTY DIFF
CHEMBL110577 c1ccc(Nc2ccnc3ccccc23)cc1 5.340
gen_0 CN(C)C.Cc1ccc(Nc2ccnc3cc(N)cc(O)c23)cc1 6.959 1.618
gen_1 CCN(C=O)c1ccc2nc([Br:0])cc(Nc3ccccc3)c2c1.COC 5.579 0.239
gen_2 COC.c1ccc(Nc2ccnc3ccccc23)cc1 5.419 0.079
gen_3 COC.Cc1cnc2cc(O)ccc2c1Nc1ccccc1 5.855 0.515
gen_4 CC.Oc1ccc2c(Nc3ccccc3)ccnc2c1 5.216 0.125
gen_5 CO.Cc1ccc(Nc2ccnc3ccccc23)cc1 5.649 0.309
gen_6 C[N+](C)(C)C.Cc1cnc2cc([Br:0])ccc2c1Nc1ccccc1 6.418 1.078
gen_7 CO.Cc1cccc(Nc2ccnc3ccccc23)c1 5.734 0.393
gen_8 CC.Cc1cccc(Nc2ccnc3ccccc23)c1 5.210 0.130
gen_9 CC.c1ccc(Nc2ccnc3ccccc23)cc1 4.874 0.467
gen_10 CO.Cc1ccc(Nc2ccnc3ccccc23)cc1 5.649 0.309
gen_11 c1ccc(Nc2ccnc3ccccc23)cc1 5.340 0.000
gen_12 CCO.c1ccc(Nc2ccnc3ccccc23)cc1 5.227 0.113
gen_13 CO.Cc1cccc(Nc2ccnc3ccccc23)c1 5.734 0.393
gen_14 CCO.c1ccc(Nc2ccnc3ccccc23)cc1 5.227 0.113
gen_15 c1ccc(Nc2ccnc3ccccc23)cc1 5.340 0.000
gen_16 CO.Cc1cccc(Nc2ccnc3ccccc23)c1 5.734 0.393
gen_17 CN(C)CO.Cc1cnc2cc(O)ccc2c1Nc1ccccc1 6.726 1.386
gen_18 CO.Cc1cccc(Nc2ccnc3ccccc23)c1 5.734 0.393
gen_19 CO.Cc1cccc(Nc2ccnc3ccccc23)c1 5.734 0.393
gen_20 COC.Cc1ccc(Nc2ccnc3c(C)cccc23)cc1 5.334 0.006
gen_21 c1ccc(Nc2ccnc3ccccc23)cc1 5.340 0.000
gen_22 Oc1ccc2c(Nc3ccccc3)ccnc2c1 5.659 0.318
gen_23 COC.Cc1ccc2c(Nc3ccccc3)cc(C)nc2c1 5.554 0.214
gen_24 CO.Cc1cccc(Nc2ccnc3ccccc23)c1 5.734 0.393
gen_25 CO.Cc1cccc(Nc2ccnc3ccccc23)c1 5.734 0.393
gen_26 CO.Cc1ccc2nccc(Nc3ccccc3)c2c1 5.541 0.201
gen_27 c1ccc(Nc2ccnc3ccccc23)cc1 5.340 0.000
gen_28 CO.Cc1cccc(Nc2ccnc3ccccc23)c1 5.734 0.393
gen_29 CO.Cc1cccc(Nc2ccnc3ccccc23)c1 5.734 0.393

ID SCAFFOLD PROPERTY DIFF
CHEMBL523684 O=C(Nc1cccc(Nc2ncc(-c3cccnc3)s2)c1)c1cccs1 5.653
gen_0 O=C(Nc1cccc(Nc2ncc(-c3cccnc3)s2)c1)c1cccs1 5.653 0.000
gen_1 Cc1cncc(-c2cnc(Nc3cccc(NC(=O)c4cccs4)c3)s2)c1 6.302 0.649
gen_2 Cc1ccc(NC(=O)c2cccs2)cc1Nc1ncc(-c2cccnc2)s1 5.907 0.254
gen_3 O=C(Nc1cccc(Nc2ncc(-c3cccnc3)s2)c1)c1cccs1 5.653 0.000
gen_4 O=C(Nc1cccc(Nc2ncc(-c3cccnc3)s2)c1)c1cccs1 5.653 0.000
gen_5 O=C(Nc1cccc(Nc2ncc(-c3cccnc3)s2)c1)c1cccs1 5.653 0.000
gen_6 O=C(Nc1cccc(Nc2ncc(-c3cccnc3)s2)c1)c1cccs1 5.653 0.000
gen_7 O=C(Nc1cccc(Nc2ncc(-c3cccnc3)s2)c1)c1cccs1 5.653 0.000
gen_8 O=C(Nc1cccc(Nc2ncc(-c3cccnc3)s2)c1)c1cccs1 5.653 0.000
gen_9 O=C(Nc1cccc(Nc2ncc(-c3cccnc3)s2)c1)c1cccs1 5.653 0.000
gen_10 O=C(Nc1cccc(Nc2ncc(-c3cccnc3)s2)c1)c1cccs1 5.653 0.000
gen_11 O=C(Nc1cccc(Nc2ncc(-c3cccnc3)s2)c1)c1cccs1 5.653 0.000
gen_12 CN(C)C.Cc1ccc(-c2cnc(Nc3cccc(NC(=O)c4cccs4)c3)s2)cn1 5.808 0.154
gen_13 Cc1csc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)s3)c2)c1 5.892 0.239
gen_14 Cc1ccc(NC(=O)c2cccs2)cc1Nc1ncc(-c2cccnc2)s1 5.907 0.254
gen_15 Cc1csc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)s3)c2)c1 5.892 0.239
gen_16 O=C(Nc1cccc(Nc2ncc(-c3cccnc3)s2)c1)c1cccs1 5.653 0.000
gen_17 Cc1ccc(NC(=O)c2cccs2)cc1Nc1ncc(-c2cccnc2)s1 5.907 0.254
gen_18 O=C(Nc1cccc(Nc2ncc(-c3cccnc3)s2)c1)c1cccs1 5.653 0.000

ID SCAFFOLD PROPERTY DIFF
CHEMBL1272275 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849
gen_0 CN(C)C.Cc1cccc(CNc2ncnc3sc4c(c23)CCN(C(=O)/C=C/c2ccccc2)C4)c1 5.840 0.008
gen_1 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000
gen_2 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000
gen_3 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000
gen_4 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000
gen_5 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000
gen_6 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000
gen_7 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000
gen_8 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000
gen_9 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000
gen_10 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000
gen_11 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000
gen_12 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000
gen_13 CCC#N.Cc1cc(CNc2ncnc3sc4c(c23)CCN(C(=O)/C=C/c2ccccc2)C4)ccc1N(C)C 5.780 0.068
gen_14 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000
gen_15 COC.Cc1cccc(CNc2ncnc3sc4c(c23)CCN(C(=O)/C=C/c2ccccc2)C4)c1O 5.872 0.023
gen_16 COC.Cc1cccc(/C=C/C(=O)N2CCc3c(sc4ncnc(NCc5ccc(O)c(C)c5)c34)C2)c1 5.738 0.111
gen_17 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000
gen_18 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000
gen_19 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000
gen_20 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000
gen_21 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000
gen_22 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000
gen_23 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000
gen_24 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000
gen_25 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000
gen_26 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000
gen_27 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000
gen_28 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000
gen_29 O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1 5.849 0.000

ID SCAFFOLD PROPERTY DIFF
CHEMBL475796 O=C(Nc1ccccc1)c1ccc(CNc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1 5.270
gen_0 O=C(Nc1ccccc1)c1ccc(CNc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1 5.270 0.000
gen_1 O=C(Nc1ccccc1)c1ccc(CNc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1 5.270 0.000
gen_2 O=C(Nc1ccccc1)c1ccc(CNc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1 5.270 0.000
gen_3 O=C(Nc1ccccc1)c1ccc(CNc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1 5.270 0.000
gen_4 Cc1cncc(-c2ccnc(Nc3cccc(N(C)Cc4ccc(C(=O)Nc5ccccc5)cc4)c3)n2)c1 6.278 1.008
gen_5 Cc1ccc(NCc2ccc(C(=O)Nc3ccccc3)cc2)cc1Nc1nccc(-c2cccnc2)n1 5.351 0.081
gen_6 O=C(Nc1ccccc1)c1ccc(CNc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1 5.270 0.000
gen_7 O=C(Nc1ccccc1)c1ccc(CNc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1 5.270 0.000
gen_8 O=C(Nc1ccccc1)c1ccc(CNc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1 5.270 0.000
gen_9 CCO.Cc1cnc(Nc2cc([Cl:0])cc(NCc3ccc(C(=O)Nc4ccccc4)cc3)c2)nc1-c1ccc([Cl:0])nc1 6.427 1.157
gen_10 O=C(Nc1ccccc1)c1ccc(CNc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1 5.270 0.000
gen_11 O=C(Nc1ccccc1)c1ccc(CNc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1 5.270 0.000
gen_12 O=C(Nc1ccccc1)c1ccc(CNc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1 5.270 0.000
gen_13 O=C(Nc1ccccc1)c1ccc(CNc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1 5.270 0.000
gen_14 O=C(Nc1ccccc1)c1ccc(CNc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1 5.270 0.000
gen_15 Cc1cncc(-c2nc(Nc3cccc(NCc4ccc(C(=O)Nc5ccccc5)cc4)c3)ncc2[Br:0])c1 6.558 1.288
gen_16 O=C(Nc1ccccc1)c1ccc(CNc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1 5.270 0.000
gen_17 O=C(Nc1ccccc1)c1ccc(CNc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1 5.270 0.000
gen_18 O=C(Nc1ccccc1)c1ccc(CNc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1 5.270 0.000
gen_19 CN(C)C.Cc1ccc(-c2nc(Nc3cccc(NCc4ccc(C(=O)Nc5ccccc5)cc4)c3)ncc2C)cn1 5.715 0.446
gen_20 CCO.Cc1ccc(-c2nc(Nc3cccc(NCc4ccc(C(=O)Nc5ccccc5O)cc4)c3)ncc2C)cn1 5.892 0.622
gen_21 O=C(Nc1ccccc1)c1ccc(CNc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1 5.270 0.000
gen_22 O=C(Nc1ccccc1)c1ccc(CNc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1 5.270 0.000
gen_23 Cc1cncc(-c2nc(Nc3cccc(NCc4ccc(C(=O)Nc5ccccc5)cc4)c3)ncc2[Br:0])c1 6.558 1.288
gen_24 CN(C)C.Cc1cnc(Nc2cccc(NCc3ccc(C(=O)Nc4cccc([Cl:0])c4)cc3)c2)nc1-c1cccnc1 6.277 1.008
gen_25 O=C(Nc1ccccc1)c1ccc(CNc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1 5.270 0.000
gen_26 CN(Cc1ccc(C(=O)Nc2ccccc2)cc1)c1cccc(Nc2nccc(-c3cccnc3)n2)c1 5.689 0.419
gen_27 CN(Cc1ccc(C(=O)Nc2ccccc2)cc1)c1cccc(Nc2nccc(-c3cccnc3)n2)c1 5.689 0.419
gen_28 CCC.Cc1cccc(NC(=O)c2ccc(CNc3cccc(Nc4ncc(C)c(-c5ccc(C)nc5)n4)c3)cc2)c1 5.913 0.643
gen_29 O=C(Nc1ccccc1)c1ccc(CNc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1 5.270 0.000

ID SCAFFOLD PROPERTY DIFF
CHEMBL169186 c1cc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)c2c(c1)OCO2 5.566
gen_0 COC.Cc1cc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)c2c(c1)OCO2 5.473 0.094
gen_1 COC.Cc1cc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)c2c(c1)OCO2 5.473 0.094
gen_2 c1cc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)c2c(c1)OCO2 5.566 0.000
gen_3 COC.Cc1cc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)c2c(c1)OCO2 5.473 0.094
gen_4 COC.Cc1cc(Nc2ncnc3cc(OCCCN4CCCCC4)c(C)cc23)c2c(c1)OCO2 5.261 0.305
gen_5 CCO.Cc1cc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)c2c(c1)OCO2 5.467 0.099
gen_6 COC.Cc1cc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)c2c(c1)OCO2 5.473 0.094
gen_7 OC1CCN(CCCOc2ccc3c(Nc4cccc5c4OCO5)ncnc3c2)CC1 5.807 0.240
gen_8 COC.Cc1cc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)c2c(c1)OCO2 5.473 0.094
gen_9 COC.Cc1cc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)c2c(c1)OCO2 5.473 0.094
gen_10 COC.Cc1cc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)c2c(c1)OCO2 5.473 0.094
gen_11 c1cc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)c2c(c1)OCO2 5.566 0.000
gen_12 CO.Cc1cc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)c2c(c1)OCO2 5.543 0.023
gen_13 COC.Cc1cc(Nc2ncnc3cc(OCCCN4CCCCC4)c(O)cc23)c2c(c1)OCO2 5.817 0.251
gen_14 COC.COc1cc2c(Nc3cc(C)cc4c3OCO4)ncnc2cc1OCCCN1CCCCC1 5.176 0.390
gen_15 c1cc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)c2c(c1)OCO2 5.566 0.000
gen_16 c1cc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)c2c(c1)OCO2 5.566 0.000
gen_17 c1cc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)c2c(c1)OCO2 5.566 0.000
gen_18 CO.Cc1ccc2c(c1Nc1ncnc3cc(OCCCN4CCCCC4)ccc13)OCO2 5.433 0.133
gen_19 COC.COc1cc2c(Nc3cc(C)cc4c3OCO4)ncnc2cc1OCCCN1CCCCC1 5.176 0.390
gen_20 COC.Cc1cc(Nc2ncnc3cc(OCCCN4CCCCC4)c(C)cc23)c2c(c1)OCO2 5.261 0.305
gen_21 COC.Cc1cc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)c2c(c1)OCO2 5.473 0.094
gen_22 OC1CCN(CCCOc2ccc3c(Nc4cccc5c4OCO5)ncnc3c2)CC1 5.807 0.240
gen_23 OC1CCN(CCCOc2ccc3c(Nc4cccc5c4OCO5)ncnc3c2)CC1 5.807 0.240
gen_24 COC.Cc1cc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)c2c(c1)OCO2 5.473 0.094
gen_25 OC1CCN(CCCOc2ccc3c(Nc4cccc5c4OCO5)ncnc3c2)CC1 5.807 0.240
gen_26 OC1CCN(CCCOc2ccc3c(Nc4cccc5c4OCO5)ncnc3c2)CC1 5.807 0.240
gen_27 c1cc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)c2c(c1)OCO2 5.566 0.000
