ID SCAFFOLD PROPERTY DIFF
gen_16 CC(C)[C@H]1C[C@](O)(CCc2ccccc2)CC(C)(C)O1 3.881 0.836
gen_17 CC(C)O.C[C@@H]1C[C@]([C@H](C)O)(C(C)(C)Cc2ccccc2)CCO1 2.924 0.122
gen_18 CC(C)C[Cl:0].CC1(CC(C)(C)c2ccccc2)CCOCC1 5.048 2.002
gen_19 CCSC.c1ccc(CCC2CCOCC2)cc1 3.647 0.601
gen_20 CC(C)C.c1ccc(CCC2CCOCC2)cc1 4.480 1.434
gen_21 C[C@H]1CC(C)(CC(C)(C)c2ccccc2)C[C@@H](C)O1 5.116 2.070
gen_22 CC(C)(C)OC(=O)NC1(C[C@](C)(O)c2ccccc2)CCOCC1.CC(C)C 3.945 0.899
gen_23 CC(C)c1ccc(C(C)(C)C[C@@H]2CCO[C@@H](C)C2)cc1 5.890 2.844
gen_24 CCO.Cc1cc(CCC2CCOCC2)cc([C@@H](C)O)c1O 2.785 0.261
gen_25 C[C@@H](C[C@]1([Br:0])CCOC(C)(C)C1)c1ccccc1 4.732 1.686
gen_26 CC[Cl:0].CN(O)c1ccc(C(C)(C)CC2CCOCC2)cc1 4.005 0.959
gen_27 CCCOC=O.c1ccc(CCC2CCOCC2)cc1 2.683 0.363
gen_28 CCNC(=O)OC.c1ccc(CCC2CCOCC2)cc1 2.274 0.772
gen_29 CC1(C)C[C@](C[C@H](O)c2ccc([Br:0])cc2)(C(C)(C)C)CCO1 4.960 1.914

ID SCAFFOLD PROPERTY DIFF
STOCK1S-00786 O=c1[nH]c(=O)c2c(nc(N/N=C/c3ccccc3)n2CCCOc2ccc3ccccc3c2)[nH]1 3.481
gen_0 C[C@H](CCOc1ccc2ccccc2c1[Br:0])n1c(N/N=C/c2ccc([Cl:0])cc2[Br:0])nc2c1c(=O)n(C)c(=O)n2C 4.698 1.216
gen_1 CCC.Cc1ccc(/C=N/Nc2nc3c(c(=O)n(C)c(=O)n3C)n2CCCOc2ccc3ccccc3c2)cc1 3.798 0.316
gen_2 CCC.Cc1ccc(/C=N/Nc2nc3c(c(=O)n(C)c(=O)n3C)n2CCCOc2ccc3ccccc3c2)c([Cl:0])c1 4.167 0.685
gen_3 Cn1c(=O)c2c(nc(N/N=C/c3ccccc3)n2CCCOc2ccc3ccccc3c2)n(C)c1=O 2.848 0.633
gen_4 CCC.Cc1cc(/C=N/Nc2nc3c(c(=O)n(C)c(=O)n3C)n2CCCOc2ccc3ccccc3c2)ccc1[Cl:0] 4.151 0.670
gen_5 CCC.Cc1ccccc1/C=N/Nc1nc2c(c(=O)n(C)c(=O)n2C)n1CCCOc1ccc2ccccc2c1 3.804 0.323
gen_6 CCC.Cc1cccc(/C=N/Nc2nc3c(c(=O)n(C)c(=O)n3C)n2CCCOc2ccc3ccccc3c2)c1 3.783 0.302
gen_7 Cc1ccc2ccc(OCCCn3c(N/N=C/c4ccc([Cl:0])cc4)nc4c3c(=O)n(C)c(=O)n4C)c([Cl:0])c2c1 4.325 0.844
gen_8 C/C(=N\Nc1nc2c(c(=O)n(C)c(=O)n2C)n1CCCOc1ccc2ccccc2c1)c1ccc([Cl:0])cc1 3.815 0.334

ID SCAFFOLD PROPERTY DIFF
STOCK1S-00812 O=C(NC1CCCCC1)C1CC1c1ccccc1 3.239
gen_0 O=C(NC1CCCCC1)[C@H]1C[C@@H]1c1ccc([Br:0])cc1 4.633 1.394
gen_1 O=C(NC1CCCCC1)[C@H]1C[C@H]1c1ccc([Cl:0])cc1 4.551 1.312
gen_2 O=C(NC1CCCCC1)[C@@H]1C[C@H]1c1ccc([Cl:0])cc1 4.661 1.422
gen_3 O=C(NC1CCCCC1)[C@H]1C[C@H]1c1ccc([Cl:0])cc1 4.551 1.312
gen_4 O=C(NC1CCCCC1)[C@@H]1C[C@@H]1c1ccc([Cl:0])cc1 4.628 1.389
gen_5 O=C(NC1CCCCC1)[C@@H]1C[C@@H]1c1ccc([Br:0])cc1 4.740 1.501
gen_6 O=C(NC1CCCCC1)[C@H]1C[C@H]1c1ccc([Br:0])cc1 4.647 1.408
gen_7 C[C@H]1CC[C@@H](C)[C@@H](NC(=O)[C@H]2C[C@@H]2c2ccc([Cl:0])cc2)C1 4.594 1.355
gen_8 CC1(C)CCCC[C@@H]1NC(=O)[C@H]1C[C@@H]1c1ccc([Cl:0])cc1 5.149 1.910
gen_9 C[C@H]1CCCC[C@H]1N(C)C(=O)[C@@H]1C[C@@H]1c1ccc([Cl:0])cc1 4.389 1.150
gen_10 Cc1cccc([C@H]2C[C@@H]2C(=O)N(C)[C@H]2CCC[C@@H](C)C2)c1 3.781 0.542
gen_11 CN(C(=O)[C@@H]1C[C@H]1c1ccc([Cl:0])c([Br:0])c1)C1CCC(C)(C)CC1 5.532 2.293
gen_12 Cc1ccc([C@H]2C[C@H]2C(=O)N(C)[C@H]2CCC[C@@H](C)C2)cc1 3.859 0.620
gen_13 O=C(NC1CCCCC1)[C@H]1C[C@@H]1c1ccc([Cl:0])cc1 4.544 1.305
gen_14 O=C(NC1CCCCC1)[C@H]1C[C@@H]1c1ccc([Cl:0])cc1 4.544 1.305
gen_15 CN(C(=O)[C@H]1C[C@H]1c1ccc([Cl:0])cc1)C1CCCCC1 4.654 1.415
gen_16 CC.O=C(NC1CCCCC1)[C@H]1C[C@H]1c1ccccc1 4.337 1.098
gen_17 C[C@H]1CCC[C@@H](NC(=O)[C@@H]2C[C@H]2c2ccc(C(C)(C)C)cc2)C1 5.419 2.180
gen_18 O=C(NC1CCCCC1)[C@@H]1C[C@@H]1c1ccc([Br:0])cc1 4.740 1.501
gen_19 O=C(NC1CCCCC1)[C@@H]1C[C@H]1c1ccc([Cl:0])cc1 4.661 1.422
gen_20 C[C@H]1CCCC[C@@H]1N(C)C(=O)[C@@]1(C)C[C@H]1c1ccc([Br:0])cc1[Cl:0] 5.039 1.800
gen_21 O=C(NC1CCCCC1)[C@@H]1C[C@@H]1c1ccc([Cl:0])cc1 4.628 1.389
gen_22 O=C(NC1CCCCC1)[C@H]1C[C@H]1c1ccccc1[Cl:0] 4.518 1.279
gen_23 O=C(NC1CCCCC1)[C@H]1C[C@@H]1c1ccc([Cl:0])cc1 4.544 1.305
gen_24 C[C@@H]1CCC[C@H](N(C)C(=O)[C@H]2C[C@H]2c2ccc([Br:0])cc2)C1 4.335 1.096
gen_25 CN(C(=O)[C@H]1C[C@@H]1c1ccc([Br:0])cc1)C1CCCCC1 4.751 1.512
gen_26 O=C(NC1CCCCC1)[C@@H]1C[C@@H]1c1ccc([Cl:0])cc1 4.628 1.389
gen_27 Cc1cccc([C@H]2C[C@H]2C(=O)N[C@H]2CCCC[C@H]2C)c1 4.418 1.179
gen_28 CCOC(C)(C)C.O=C(NC1CCCCC1)[C@@H]1C[C@@H]1c1ccccc1 3.990 0.751
gen_29 CN(C(=O)[C@H]1C[C@@H]1c1ccccc1[Cl:0])C1CCCCC1 4.621 1.382

ID SCAFFOLD PROPERTY DIFF
STOCK1S-00815 O=C(CNC(=O)OCc1ccccc1)Oc1ccc2c3c(c(=O)oc2c1)CCCC3 3.504
gen_0 CCC.Cc1cccc(COC(=O)N[C@@H](C)C(=O)Oc2ccc3c4c(c(=O)oc3c2)CCCC4)c1 4.811 1.308
gen_1 CC(=O)OCc1ccc(COC(=O)N[C@@H](C)C(=O)Oc2ccc3c4c(c(=O)oc3c2)CCCC4)cc1.CCC 4.378 0.874
gen_2 CCC.C[C@H](NC(=O)OCc1ccccc1)C(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCC3 4.563 1.059
gen_3 CCC.O=C(CNC(=O)OCc1ccccc1[Cl:0])Oc1ccc2c3c(c(=O)oc2c1)CCCC3 4.951 1.447
gen_4 O=C(CNC(=O)OCc1ccccc1)Oc1ccc2c3c(c(=O)oc2c1)CCCC3 3.584 0.081
gen_5 CC(C)OC(=O)[C@H](NC(=O)OCc1ccccc1[Cl:0])C(=O)Oc1cc2oc(=O)c3c(c2cc1OC(C)C)CCCC3.CCCC(C)C 5.184 1.681
gen_6 CCC.Cc1ccc(COC(=O)N[C@H](C)C(=O)Oc2ccc3c4c(c(=O)oc3c2)CCCC4)c([Cl:0])c1 5.387 1.884
gen_7 CCC.COCOC[C@@H](NC(=O)OCc1ccc([Br:0])cc1)C(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCC3 3.815 0.312
gen_8 CC(C)C.O=C(CNC(=O)OCc1ccccc1)Oc1ccc2c3c(c(=O)oc2c1)CCCC3 4.546 1.042
gen_9 CC(C)C.C[C@@H](NC(=O)OCc1ccccc1)C(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCC3 4.673 1.169
gen_10 CCC.COCOc1cc2c3c(c(=O)oc2cc1OC(=O)[C@@H](C)NC(=O)OCc1ccccc1)CCCC3 3.472 0.032
gen_11 CCC.O=C(CNC(=O)OCc1ccccc1)Oc1ccc2c3c(c(=O)oc2c1)CCCC3 4.436 0.932
gen_12 CC(C)C.O=C(CNC(=O)OCc1ccccc1[Cl:0])Oc1ccc2c3c(c(=O)oc2c1)CCCC3 4.988 1.485
gen_13 CCCCC.C[C@H](NC(=O)OCc1ccccc1)C(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCC3 4.989 1.485
gen_14 Cc1c(OC(=O)[C@@H](C)NC(=O)OCc2ccc([Cl:0])cc2)c([Cl:0])cc2c3c(c(=O)oc12)CCCC3 5.497 1.993
gen_15 CC(C)C.COc1cc2c3c(c(=O)oc2cc1OC(=O)[C@H](C)NC(=O)OCc1cccc(C)c1)CCCC3 4.586 1.083
gen_16 CC(=O)Nc1ccc(COC(=O)N[C@H](CCC(C)C)C(=O)Oc2ccc3c4c(c(=O)oc3c2)CCCC4)cc1.CCC 4.898 1.394
gen_17 C=C.CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCC3 4.658 1.155
gen_18 CCC.Cc1cccc(COC(=O)N[C@H](C)C(=O)Oc2ccc3c4c(c(=O)oc3c2)CCCC4)c1 4.905 1.401
gen_19 CC[C@@H](C)[C@H](NC(=O)OCc1cccc(C)c1)C(=O)Oc1cc2oc(=O)c3c(c2cc1[Cl:0])CCCC3 5.734 2.230
gen_20 CCC.O=C(CNC(=O)OCc1ccccc1)Oc1ccc2c3c(c(=O)oc2c1)CCCC3 4.436 0.932
gen_21 CCC.COc1ccc(COC(=O)N[C@@H](C)C(=O)Oc2cc3oc(=O)c4c(c3cc2[Br:0])CCCC4)cc1[N+](=O)O 4.432 0.928
gen_22 CC(C)C.C[C@@H](NC(=O)OCc1ccccc1[Cl:0])C(=O)Oc1cc2oc(=O)c3c(c2cc1[Cl:0])CCCC3 5.558 2.054
gen_23 CCC.Cc1cccc(COC(=O)N[C@@H](C(=O)Oc2ccc3c4c(c(=O)oc3c2)CCCC4)C(C)C)c1 5.435 1.932
gen_24 CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCC3.CCC 5.308 1.804
gen_25 CCC.Cc1ccccc1COC(=O)N[C@H](C)C(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCC3 4.892 1.388
gen_26 CCC.COc1cc2c3c(c(=O)oc2cc1OC(=O)[C@H](CCCCC(C)C)NC(=O)OCc1ccccc1)CCCC3 5.192 1.688
gen_27 CC(C)(C)c1ccc(COC(=O)NCC(=O)Oc2ccc3c4c(c(=O)oc3c2)CCCC4)cc1.CCC 5.499 1.996
gen_28 CCC.COc1cc2c3c(c(=O)oc2cc1OC(=O)[C@@H](CC(C)C)NC(=O)OCc1ccccc1)CCCC3 5.016 1.512
gen_29 Cc1cccc(COC(=O)N[C@H](C)C(=O)Oc2ccc3c4c(c(=O)oc3c2C)CCCC4)c1 4.786 1.282

ID SCAFFOLD PROPERTY DIFF
STOCK1S-00820 O=c1c2ccccc2nc(/C=C/c2cccnc2)n1-c1ccccc1 3.951
gen_0 O=c1c2ccccc2nc(/C=C/c2cccnc2[Cl:0])n1-c1ccc([Cl:0])cc1[Br:0] 6.313 2.362
gen_1 Cc1cc([Cl:0])cc(-n2c(/C=C/c3cccnc3)nc3ccccc3c2=O)c1 5.100 1.149
gen_2 Cc1cccc(-n2c(/C=C/c3cccnc3)nc3ccccc3c2=O)c1 4.369 0.418
gen_3 Cc1ccc2c(=O)n(-c3ccc([Cl:0])cc3)c(/C=C/c3ccc([Cl:0])nc3)nc2c1 5.839 1.888
gen_4 O=c1c2ccccc2nc(/C([Br:0])=C/c2cccnc2)n1-c1cccc([Br:0])c1 5.039 1.087
gen_5 Cc1cc(C)cc(-n2c(/C=C/c3cccnc3)nc3ccccc3c2=O)c1 4.799 0.848
gen_6 CC(=O)Nc1ccc2nc(/C=C/c3cccnc3)n(-c3ccc(COC(C)C)cc3)c(=O)c2c1.CCC 4.369 0.418
gen_7 Cc1cc([Cl:0])cc(-n2c(/C=C/c3cccnc3)nc3ccccc3c2=O)c1 5.100 1.149
gen_8 Cc1ccc(-n2c(/C=C/c3cccnc3)nc3ccccc3c2=O)cc1C 4.797 0.846
gen_9 Cc1cc(C)cc(-n2c(/C=C/c3cccnc3)nc3ccccc3c2=O)c1 4.799 0.848
gen_10 Cc1cccc(-n2c(/C=C/c3cccnc3)nc3ccccc3c2=O)c1 4.369 0.418
gen_11 Cc1cc(C)cc(-n2c(/C=C/c3cccnc3)nc3ccccc3c2=O)c1 4.799 0.848
gen_12 Cc1cccc(-n2c(/C=C/c3cccnc3)nc3ccccc3c2=O)c1 4.369 0.418
gen_13 Cc1ccc2nc(/C=C/c3cccnc3)n(-c3ccc([Br:0])cc3)c(=O)c2c1 5.241 1.290
gen_14 Cc1cc(-n2c(/C=C/c3cccnc3)nc3ccccc3c2=O)ccc1[Cl:0] 5.121 1.170
gen_15 Cc1cc(-n2c(/C=C/c3cccnc3)nc3ccccc3c2=O)ccc1[Cl:0] 5.121 1.170
gen_16 C#N.Cc1ccc(-n2c(/C=C/c3cccnc3)nc3ccccc3c2=O)cc1C 3.619 0.332
gen_17 Cc1ccc2c(=O)n(-c3ccc([Cl:0])cc3)c(/C=C/c3cccnc3)nc2c1 5.137 1.186
gen_18 O=c1c2ccccc2nc(/C=C/c2cccnc2)n1-c1ccc([Cl:0])c([Cl:0])c1 5.463 1.512
gen_19 Cc1cccc(-n2c(/C=C/c3cccnc3)nc3cc(C)ccc3c2=O)c1 4.804 0.853
gen_20 CC[S@](=O)OC.Cc1cccc(-n2c(/C=C/c3cccnc3)nc3ccccc3c2=O)c1 3.020 0.931
gen_21 O=c1c2ccccc2nc(/C=C/c2cccnc2)n1-c1ccc([Cl:0])cc1[Cl:0] 5.456 1.505
gen_22 O=c1c2ccccc2nc(/C=C/c2cccnc2)n1-c1cccc([Br:0])c1 4.771 0.820
gen_23 Cc1cccc(-n2c(/C=C/c3cccnc3)nc3ccccc3c2=O)c1 4.369 0.418
gen_24 Cc1cc(/C=C/c2nc3ccccc3c(=O)n2-c2ccc([Cl:0])cc2)cnc1C 5.322 1.371
gen_25 Cc1cccc(-n2c(/C=C/c3cccnc3)nc3ccc([Br:0])cc3c2=O)c1 5.208 1.257
gen_26 Cc1cccc(-n2c(/C=C/c3cccnc3)nc3ccccc3c2=O)c1 4.369 0.418
gen_27 Cc1cc([Cl:0])cc(-n2c(/C=C/c3cccnc3)nc3ccccc3c2=O)c1 5.100 1.149
gen_28 Cc1cc([Cl:0])ccc1-n1c(/C=C/c2cccnc2)nc2ccccc2c1=O 5.165 1.214

ID SCAFFOLD PROPERTY DIFF
STOCK1S-00867 O=C(C1CC1)C1C(c2ccccc2)CC2C=CC=CN21 3.276
gen_0 CC(C)C#N.O=C(C1CC1)[C@@H]1[C@H](c2ccccc2)C[C@@H]2C=CC=CN21 3.296 0.020
gen_1 CC1=C[C@H]2N(C(C#N)=C1)[C@H](C(=O)C1CC1)[C@@H](c1ccccc1)C2(C)C 4.213 0.938
gen_2 C#N.CSc1ccc([C@@H]2C[C@@H]3C=CC=CN3[C@@H]2C(=O)C2CC2)cc1 3.243 0.032
gen_3 CC#N.O=C(C1CC1)[C@@H]1[C@H](c2ccccc2)C[C@@H]2C=CC=CN21 2.970 0.305
gen_4 CC(C)CC#N.O=C(C1CC1)[C@@H]1[C@H](c2ccccc2)C[C@H]2C=CC=CN21 3.500 0.224
gen_5 C#N.CSc1ccc([C@@H]2C[C@H]3C=CC=CN3[C@@H]2C(=O)C2CC2)cc1 3.211 0.065
gen_6 C#N.CC(=O)Oc1ccc([C@@H]2C[C@@H]3C=CC(C)=CN3[C@H]2C(=O)C2CC2)cc1 3.215 0.061
gen_7 CC#N.O=C(C1CC1)[C@H]1[C@H](c2ccccc2)C[C@@H]2C=CC=CN21 3.083 0.192
gen_8 C#N.CC1=C[C@H]2C[C@@H](c3ccc(C)cc3)[C@@H](C(=O)C3CC3)N2C(C)=C1C#N 3.549 0.273
gen_9 C#N.CC1=CC=CN2[C@H]1C[C@@H](c1ccccc1)[C@H]2C(=O)C1CC1 3.056 0.220
gen_10 C#N.CSc1ccc([C@@H]2C[C@@H]3C=CC=CN3[C@@H]2C(=O)C2CC2)cc1 3.243 0.032
gen_11 C[SH](C)C#N.Cc1cccc([C@H]2C[C@@H]3C=CC=CN3[C@@H]2C(=O)C2CC2)c1 3.094 0.182
gen_12 CC#N.O=C(C1CC1)[C@@H]1[C@@H](c2ccccc2)C[C@@H]2C=CC=CN21 3.013 0.263
gen_13 CC#N.O=C(C1CC1)[C@H]1[C@H](c2ccccc2)C[C@@H]2C=CC=CN21 3.083 0.192
gen_14 CC#N.O=C(C1CC1)[C@@H]1[C@H](c2ccccc2)C[C@@H]2C=CC=CN21 2.970 0.305
gen_15 CCC#N.O=C(C1CC1)[C@@H]1[C@H](c2ccccc2)C[C@@H]2C=CC=CN21 3.175 0.100
gen_16 C#N.COc1ccc([Br:0])cc1[C@@H]1C[C@@H]2C=CC=CN2[C@@H]1C(=O)C1CC1 3.103 0.173
gen_17 CC#N.O=C(C1CC1)[C@H]1[C@H](c2ccccc2)C[C@@H]2C=CC=CN21 3.083 0.192
gen_18 CC#N.O=C(C1CC1)[C@@H]1[C@H](c2ccccc2)C[C@H]2C=CC=CN21 2.928 0.348
gen_19 CC#N.CC1=C[C@@H]2C[C@H](c3ccc([Cl:0])cc3)[C@@H](C(=O)C3CC3)N2C=C1 3.779 0.503
gen_20 CCCCCC.O=C(C1CC1)[C@H]1[C@H](c2ccccc2)C[C@H]2C=CC=CN21 5.073 1.798
gen_21 CC#N.O=C(C1CC1)[C@@H]1[C@H](c2ccccc2)C[C@@H]2C=CC=CN21 2.970 0.305
gen_22 CC#N.CCC1=C[C@H]2C[C@H](c3ccccc3)[C@H](C(=O)C3CC3)N2C=C1 3.749 0.474
gen_23 C#N.CSc1ccc([C@@H]2C[C@H]3C=CC=CN3[C@@H]2C(=O)C2CC2)cc1 3.211 0.065
gen_24 CC1=C(C#N)N2[C@@H](C=C1)C[C@@H](c1ccccc1)[C@H]2C(=O)C1CC1 3.354 0.078
gen_25 CC#N.O=C(C1CC1)[C@H]1[C@@H](c2ccccc2)C[C@@H]2C=CC=CN21 3.136 0.139
gen_26 CC(C)C#N.O=C(C1CC1)[C@@H]1[C@H](c2ccccc2)C[C@@H]2C=CC=CN21 3.296 0.020
gen_27 CC(C)CC#N.O=C(C1CC1)[C@H]1[C@H](c2ccccc2)C[C@@H]2C=CC=CN21 3.645 0.369
gen_28 C#N.O=C(C1CC1)[C@H]1[C@H](c2ccccc2)C[C@@H]2C=CC=CN21 2.836 0.440
gen_29 C#N.CSc1ccc([C@@H]2C[C@H]3C=CC=CN3[C@@H]2C(=O)C2CC2)cc1 3.211 0.065

ID SCAFFOLD PROPERTY DIFF
STOCK1S-00872 O=C(/N=C(/NC(=O)c1ccccc1)Nc1ncc2ccccc2n1)c1ccccc1 3.668
gen_0 Cc1ccc2c(C)nc(N/C(=N\C(=O)c3ccc([Cl:0])cc3)NC(=O)c3ccccc3[Cl:0])nc2c1 5.338 1.670
gen_1 Cc1ccc2c(C)nc(N/C(=N\C(=O)c3ccccc3)NC(=O)c3ccc([Cl:0])cc3)nc2c1 4.828 1.160
gen_2 CCC.O=C(/N=C(/NC(=O)c1ccccc1)Nc1ncc2ccccc2n1)c1ccccc1 3.620 0.048
gen_3 Cc1nc(N/C(=N\C(=O)c2ccc([Cl:0])cc2)NC(=O)c2cc([Cl:0])cc([Cl:0])c2)nc2cc([Cl:0])ccc12 6.111 2.443
gen_4 Cc1ccc(C(=O)/N=C(/NC(=O)c2c([Cl:0])cccc2[Cl:0])Nc2nc(C)c3ccccc3n2)cc1 5.301 1.633
gen_5 Cc1ccc(C(=O)N/C(=N/C(=O)c2ccccc2)Nc2nc(C)c3cc(C)ccc3n2)cc1 4.622 0.954
gen_6 Cc1ccc(C(=O)/N=C(/NC(=O)c2ccc(C(C)C)cc2)Nc2nc(C)c3ccc(C)cc3n2)cc1 5.511 1.843
gen_7 Cc1cccc(C(=O)N/C(=N/C(=O)c2ccccc2)Nc2nc(C)c3cc(C)ccc3n2)c1 4.611 0.943
gen_8 Cc1ccc(C(=O)N/C(=N/C(=O)c2ccc([Cl:0])cc2)Nc2nc(C)c3ccccc3n2)cc1 4.840 1.172
gen_9 O=C(/N=C(/NC(=O)c1ccccc1)Nc1ncc2ccccc2n1)c1ccccc1 3.338 0.330
gen_10 Cc1ccc2c(C)nc(N/C(=N\C(=O)c3ccccc3)NC(=O)c3ccccc3)nc2c1 4.181 0.512
gen_11 Cc1cccc(C(=O)N/C(=N/C(=O)c2cccc([Br:0])c2)Nc2nc(C)c3ccccc3n2)c1 4.900 1.232
gen_12 Cc1ccc(C(=O)/N=C(/NC(=O)c2ccc(C)cc2)Nc2nc(C)c3c([Cl:0])c([Cl:0])ccc3n2)cc1 5.586 1.918
gen_13 Cc1ccc2nc(N/C(=N\C(=O)c3cccc([Cl:0])c3)NC(=O)c3cccc([Cl:0])c3)ncc2c1 5.110 1.442
gen_14 Cc1ccc2c(C)nc(N/C(=N\C(=O)c3ccccc3)NC(=O)c3ccc(C(C)(C)C)cc3)nc2c1 5.383 1.715
gen_15 CC(C)C.Cc1nc(N/C(=N\C(=O)c2cccc([Br:0])c2)NC(=O)c2ccccc2)nc2ccccc12 4.354 0.686
gen_16 Cc1cccc(C(=O)N/C(=N/C(=O)c2ccc([Cl:0])cc2[Cl:0])Nc2nc(C)c3ccccc3n2)c1 5.341 1.673
gen_17 CC(C)[Cl:0].O=C(/N=C(/NC(=O)c1ccccc1)Nc1ncc2ccccc2n1)c1ccccc1 3.587 0.081
gen_18 Cc1nc(N/C(=N\C(=O)c2ccccc2[Cl:0])NC(=O)c2ccc([Cl:0])cc2[Cl:0])nc2ccccc12 5.542 1.874
gen_19 Cc1ccc(C(=O)/N=C(/NC(=O)c2cccc(C)c2)Nc2nc(C)c3ccc(C)cc3n2)cc1 4.923 1.255
gen_20 Cc1ccc([Cl:0])c(C(=O)N/C(=N/C(=O)c2ccccc2)Nc2nc(C)c3cc([Cl:0])ccc3n2)c1 5.326 1.658
gen_21 Cc1ccccc1C(=O)N/C(=N/C(=O)c1ccccc1)Nc1nc(C)c2cc([Cl:0])c([Cl:0])c([Cl:0])c2n1 5.722 2.053
gen_22 Cc1ccc2nc(N/C(=N\C(=O)c3ccccc3C)NC(=O)c3ccccc3)nc(C)c2c1 4.604 0.936
gen_23 CC(C)C.O=C(/N=C(/NC(=O)c1ccccc1)Nc1ncc2ccccc2n1)c1ccccc1 3.685 0.016
gen_24 Cc1ccc(C(=O)N/C(=N/C(=O)c2cccc([Br:0])c2)Nc2nc(C)c3ccccc3n2)cc1 4.912 1.244
gen_25 Cc1cccc(C(=O)N/C(=N/C(=O)c2ccc([Cl:0])cc2)Nc2nc(C)c3ccccc3n2)c1 4.828 1.160
gen_26 Cc1ccc(C(=O)N/C(=N/C(=O)c2ccc([Cl:0])cc2[Cl:0])Nc2nc(C)c3ccccc3n2)cc1 5.354 1.686
gen_27 Cc1ccc(C(=O)N/C(=N/C(=O)c2cccc(C)c2)Nc2nc(C)c3ccccc3n2)cc1 4.628 0.960
gen_28 Cc1ccc2c(C)nc(N/C(=N\C(=O)c3ccccc3)NC(=O)c3cccc([Cl:0])c3)nc2c1 4.819 1.150
gen_29 Cc1ccc([Cl:0])c(C(=O)N/C(=N/C(=O)c2ccccc2[Cl:0])Nc2nc(C)c3ccc(C)cc3n2)c1 5.602 1.934

ID SCAFFOLD PROPERTY DIFF
STOCK1S-00936 O=c1c(NC(c2ccccc2)c2c[nH]n(-c3ccccc3)c2=O)c[nH]n1-c1ccccc1 3.846
gen_0 Cc1c(N[C@@H](c2ccc([Br:0])cc2)c2c(C)n(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C 5.001 1.155
gen_1 Cc1c(N[C@@H](c2ccc([Cl:0])cc2)c2c(C)n(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C 4.913 1.067
gen_2 Cc1cc([C@H](Nc2c(C)n(C)n(-c3ccccc3)c2=O)c2cn(C)n(-c3ccccc3)c2=O)ccc1[Cl:0] 4.972 1.126
gen_3 Cc1ccc([C@H](c2cn(C)n(-c3ccccc3)c2=O)N(C(=O)C(C)C)c2c(C)n(C)n(-c3ccccc3)c2=O)cc1 4.360 0.514
gen_4 Cc1ccc([C@H](Nc2c(C)n(C)n(-c3ccccc3)c2=O)c2c(C)n(C)n(-c3ccccc3)c2=O)cc1 4.680 0.834
gen_5 Cc1ccc(-n2[nH]c(C)c([C@H](Nc3c(C)n(C)n(-c4ccc([Cl:0])cc4)c3=O)c3ccc([Cl:0])cc3)c2=O)cc1 5.808 1.962
gen_6 Cc1c(N[C@@H](c2ccc([Br:0])cc2)c2cn(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C 4.751 0.905
gen_7 Cc1c([C@@H](c2ccccc2)N(C)c2c(C)n(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C 4.157 0.311
gen_8 Cc1c(N[C@@H](c2ccccc2)c2cn(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C 4.079 0.233
gen_9 Cc1c(N[C@H](c2cccc([Br:0])c2)c2c(C)n(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C 5.112 1.266
gen_10 Cc1c(N[C@H](c2ccc(C(C)C)cc2)c2c(C)n(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C 5.420 1.574
gen_11 Cc1c(N[C@@H](c2ccccc2)c2c(C)n(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C 4.314 0.467
gen_12 Cc1c([C@@H](c2ccccc2)N(C(=O)OC(C)C)c2c(C)n(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C 4.436 0.589
gen_13 Cc1c(N[C@@H](c2ccccc2)c2cn(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C 4.079 0.233
gen_14 Cc1c(N[C@@H](c2ccc([Cl:0])c([Cl:0])c2)c2cn(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C 5.188 1.342
gen_15 Cc1c(N[C@H](c2ccccc2)c2cn(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C 4.213 0.367
gen_16 CC(C)OS(=O)(=O)c1ccc(-n2c(=O)c([C@H](Nc3c(C(C)C)n(C)n(-c4ccc([Cl:0])cc4)c3=O)c3ccc([Br:0])cc3)cn2C)cc1 5.414 1.568
