ID SCAFFOLD PROPERTY DIFF
gen_27 Cc1cccc([C@@H](CC(=O)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)c2ccccc2)c1 4.634 1.468
gen_28 Cc1ccc([C@H](CC(=O)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)c2ccccc2)cc1 4.689 1.413

ID SCAFFOLD PROPERTY DIFF
STOCK1S-03371 O=c1c2ccccc2nc(/C=C/c2cn(Cc3ccccc3)c3ccccc23)n1-c1ccccc1 6.559
gen_0 COc1ccc2c(c1)c(/C=C/c1nc3ccccc3c(=O)n1-c1ccccc1)cn2Cc1ccccc1 5.875 0.685
gen_1 O=c1c2ccccc2nc(/C=C/c2cn(Cc3ccccc3)c3ccccc23)n1-c1ccc([Cl:0])cc1 6.715 0.156
gen_2 Cc1cccc(Cn2cc(/C=C/c3nc4ccccc4c(=O)n3-c3ccc([Cl:0])cc3)c3ccccc32)c1 7.023 0.464
gen_3 O=c1c2ccccc2nc(/C=C/c2cn(Cc3ccccc3)c3ccccc23)n1-c1ccccc1 6.137 0.422
gen_4 O=c1c2ccccc2nc(/C=C/c2cn(Cc3ccc([Cl:0])cc3)c3ccccc23)n1-c1ccccc1 6.716 0.157
gen_5 O=c1c2ccccc2nc(/C=C/c2cn(Cc3ccccc3)c3ccccc23)n1-c1ccccc1 6.137 0.422
gen_6 O=c1c2ccccc2nc(/C=C/c2cn(Cc3ccccc3)c3ccccc23)n1-c1ccc([Cl:0])cc1 6.715 0.156
gen_7 O=c1c2ccccc2nc(/C=C/c2cn(Cc3ccccc3)c3ccccc23)n1-c1ccccc1 6.137 0.422
gen_8 O=c1c2cc([Cl:0])ccc2nc(/C=C/c2cn(Cc3ccccc3)c3ccc([Cl:0])cc23)n1-c1ccc([Cl:0])cc1 7.746 1.187
gen_9 COC(C)C.O=c1c2ccccc2nc(/C=C/c2cn(Cc3ccccc3)c3ccccc23)n1-c1ccccc1 4.341 2.218
gen_10 O=c1c2ccccc2nc(/C=C/c2cn(Cc3ccccc3)c3ccccc23)n1-c1ccccc1 6.137 0.422
gen_11 Cc1cccc(-n2c(/C=C/c3c(C)n([C@H](C)c4ccccc4)c4ccc([Br:0])cc34)nc3ccccc3c2=O)c1 7.381 0.822
gen_12 O=c1c2ccccc2nc(/C=C/c2cn(Cc3ccccc3)c3ccccc23)n1-c1ccc([Cl:0])cc1 6.715 0.156
gen_13 Cc1cccc(-n2c(/C=C/c3c(C)n(Cc4ccccc4)c4ccccc34)nc3ccccc3c2=O)c1 6.511 0.048
gen_14 Cc1ccc(Cn2cc(/C=C/c3nc4ccccc4c(=O)n3-c3cccc(C)c3)c3ccccc32)cc1 6.798 0.239
gen_15 Cc1ccc(-n2c(/C=C/c3cn(Cc4ccccc4)c4ccccc34)nc3ccccc3c2=O)c(C)c1 6.772 0.213
gen_16 Cc1ccc(-n2c(/C=C/c3cn(Cc4ccccc4)c4ccccc34)nc3ccccc3c2=O)cc1 6.484 0.075
gen_17 Cc1cccc(-n2c(/C=C/c3cn(Cc4ccccc4)c4ccccc34)nc3ccccc3c2=O)c1 6.470 0.090
gen_18 Cc1cccc(-n2c(/C=C/c3cn(Cc4ccc([Cl:0])cc4)c4ccccc34)nc3ccccc3c2=O)c1 7.023 0.464
gen_19 Cc1ccc(-n2c(/C=C/c3cn(Cc4ccc([Cl:0])cc4)c4ccccc34)nc3ccccc3c2=O)cc1 7.037 0.478
gen_20 O=c1c2ccccc2nc(/C=C/c2cn(Cc3ccc([Br:0])cc3)c3ccccc23)n1-c1cccc([Cl:0])c1 7.367 0.808
gen_21 O=c1c2ccccc2nc(/C=C/c2cn(Cc3ccccc3)c3ccccc23)n1-c1ccc([Cl:0])cc1 6.715 0.156
gen_22 O=c1c2ccccc2nc(/C=C/c2cn(Cc3ccccc3)c3ccccc23)n1-c1ccccc1 6.137 0.422
gen_23 Cc1cccc(-n2c(/C=C/c3cn(Cc4ccc([Cl:0])cc4)c4ccccc34)nc3ccccc3c2=O)c1 7.023 0.464
gen_24 O=c1c2ccccc2nc(/C=C/c2cn(Cc3ccccc3)c3ccccc23)n1-c1ccc([Cl:0])cc1 6.715 0.156
gen_25 COC(C)=O.Cc1cccc(-n2c(/C=C/c3cn(Cc4ccccc4)c4ccccc34)nc3ccccc3c2=O)c1 3.925 2.634
gen_26 O=c1c2ccccc2nc(/C=C/c2cn(Cc3ccccc3)c3ccccc23)n1-c1ccccc1 6.137 0.422
gen_27 Cc1cccc(-n2c(/C=C/c3c(C)n(Cc4ccccc4[Cl:0])c4ccccc34)nc3ccccc3c2=O)c1 6.995 0.435
gen_28 O=c1c2ccccc2nc(/C=C/c2cn(Cc3ccccc3)c3ccccc23)n1-c1ccc([Br:0])cc1 6.835 0.275
gen_29 Cc1cccc(-n2c(/C=C/c3cn(Cc4ccccc4)c4ccccc34)nc3ccccc3c2=O)c1 6.470 0.090

ID SCAFFOLD PROPERTY DIFF
STOCK1S-03476 O=C1c2ccccc2C(=O)c2c1c(-c1ccccc1)n(-c1ccccc1)c2-c1ccccc1 6.587
gen_0 COC(C)C.O=C1c2ccccc2C(=O)c2c1c(-c1ccccc1)n(-c1ccccc1)c2-c1ccccc1 5.956 0.631
gen_1 Cc1ccc(-c2c3c(c(-c4cccc(C)c4)n2-c2ccc([Cl:0])cc2)C(=O)c2ccccc2C3=O)cc1 8.498 1.912
gen_2 O=C1c2ccccc2C(=O)c2c1c(-c1ccccc1)n(-c1ccccc1)c2-c1ccccc1 7.200 0.614
gen_3 O=C1c2ccccc2C(=O)c2c1c(-c1ccccc1)n(-c1ccccc1)c2-c1ccccc1 7.200 0.614
gen_4 C=C.Cc1ccc(-n2c(-c3ccccc3)c3c(c2-c2ccccc2)C(=O)c2ccccc2C3=O)cc1 7.224 0.638
gen_5 O=C1c2ccccc2C(=O)c2c1c(-c1ccccc1)n(-c1ccccc1)c2-c1ccccc1 7.200 0.614
gen_6 O=C1c2ccccc2C(=O)c2c1c(-c1ccccc1)n(-c1ccccc1)c2-c1ccccc1 7.200 0.614
gen_7 Cc1cccc(-c2c3c(c(-c4ccccc4)n2-c2ccc([Cl:0])cc2)C(=O)c2ccccc2C3=O)c1 8.185 1.598
gen_8 O=C1c2ccccc2C(=O)c2c1c(-c1ccccc1)n(-c1ccccc1)c2-c1ccccc1 7.200 0.614
gen_9 CC(=O)Oc1cc2c(cc1[Cl:0])C(=O)c1c(c(-c3ccccc3)n(-c3ccc([Cl:0])cc3)c1-c1ccccc1)C2=O.CC(C)O 6.510 0.076
gen_10 Cc1ccc(-n2c(-c3ccccc3)c3c(c2-c2ccc([Cl:0])cc2)C(=O)c2cc([Br:0])ccc2C3=O)cc1 8.848 2.261
gen_11 O=C1c2ccccc2C(=O)c2c1c(-c1ccccc1)n(-c1ccccc1)c2-c1ccccc1 7.200 0.614
gen_12 O=C1c2ccccc2C(=O)c2c1c(-c1ccccc1)n(-c1ccc([Cl:0])cc1)c2-c1ccccc1 7.868 1.281
gen_13 O=C1c2ccccc2C(=O)c2c1c(-c1ccccc1)n(-c1ccccc1)c2-c1ccccc1 7.200 0.614
gen_14 O=C1c2ccccc2C(=O)c2c1c(-c1ccccc1)n(-c1ccccc1)c2-c1ccccc1 7.200 0.614
gen_15 O=C1c2ccccc2C(=O)c2c1c(-c1ccccc1)n(-c1ccccc1)c2-c1ccccc1 7.200 0.614
gen_16 O=C1c2ccccc2C(=O)c2c1c(-c1ccccc1)n(-c1ccccc1)c2-c1ccccc1 7.200 0.614
gen_17 O=C1c2ccccc2C(=O)c2c1c(-c1ccccc1)n(-c1ccccc1)c2-c1ccccc1 7.200 0.614
gen_18 O=C1c2ccccc2C(=O)c2c1c(-c1ccccc1)n(-c1ccc([Br:0])cc1)c2-c1ccccc1 7.996 1.409
gen_19 O=C1c2ccccc2C(=O)c2c1c(-c1ccccc1)n(-c1ccccc1)c2-c1ccccc1 7.200 0.614
gen_20 COC(C)C.O=C1c2ccccc2C(=O)c2c1c(-c1ccccc1)n(-c1ccccc1)c2-c1ccccc1 5.956 0.631
gen_21 O=C1c2ccccc2C(=O)c2c1c(-c1ccccc1)n(-c1ccc([Cl:0])cc1)c2-c1ccccc1 7.868 1.281
gen_22 COC(C)C.Cc1ccc(-n2c(-c3ccccc3)c3c(c2-c2ccccc2)C(=O)c2ccccc2C3=O)cc1 6.259 0.328
gen_23 Cc1ccc(-c2c3c(c(-c4ccc([Cl:0])cc4)n2-c2ccc(C)cc2)C(=O)c2ccccc2C3=O)cc1 8.513 1.926
gen_24 O=C1c2ccccc2C(=O)c2c1c(-c1ccccc1)n(-c1ccccc1)c2-c1ccccc1 7.200 0.614
gen_25 O=C1c2ccccc2C(=O)c2c1c(-c1ccccc1)n(-c1ccccc1)c2-c1ccccc1 7.200 0.614
gen_26 Cc1ccc(-n2c(-c3ccccc3)c3c(c2-c2ccccc2)C(=O)c2ccccc2C3=O)cc1 7.636 1.050
gen_27 COc1ccc(-c2c3c(c(-c4ccccc4)n2-c2ccccc2)C(=O)c2ccccc2C3=O)cc1 7.017 0.430
gen_28 O=C1c2ccccc2C(=O)c2c1c(-c1ccccc1)n(-c1ccccc1)c2-c1ccccc1 7.200 0.614
gen_29 COC(C)C.O=C1c2ccccc2C(=O)c2c1c(-c1ccccc1)n(-c1ccccc1)c2-c1ccccc1 5.956 0.631

ID SCAFFOLD PROPERTY DIFF
STOCK1S-03527 O=C(CC(C/C(=N/Nc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1 6.950
gen_0 CCOC.O=C(C[C@@H](C/C(=N/Nc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1 3.742 3.207
gen_1 CCO.O=C(C[C@H](C/C(=N/Nc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1 3.444 3.506
gen_2 COC(C)=O.O=C(C[C@@H](C/C(=N/Nc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1 3.260 3.690
gen_3 CO.Cc1cccc(N/N=C(/C[C@@H](CC(=O)c2ccccc2)c2ccccc2)c2ccccc2)c1 3.836 3.114
gen_4 O=C(C[C@@H](C/C(=N/Nc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1 4.808 2.142
gen_5 COC.O=C(C[C@@H](C/C(=N/Nc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1 3.592 3.357
gen_6 O=C(C[C@@H](C/C(=N/Nc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1 4.808 2.142
gen_7 CCOC(=O)O.O=C(C[C@H](C/C(=N/Nc1ccccc1)c1ccc([Cl:0])cc1)c1ccccc1)c1ccc([Cl:0])cc1 3.935 3.015
gen_8 Cc1cccc(N/N=C(/C[C@H](CC(=O)c2cccc([Cl:0])c2)c2ccc([N+](=O)O)cc2)c2ccc([Cl:0])cc2)c1 5.616 1.334
gen_9 O=C(C[C@H](C/C(=N/Nc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1 4.680 2.270
gen_10 CCOC.O=C(C[C@@H](C/C(=N/Nc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1 3.742 3.207
gen_11 O=C(C[C@H](C/C(=N/Nc1ccccc1)c1ccc([Cl:0])cc1)c1ccccc1)c1ccccc1 5.301 1.649
gen_12 O=C(C[C@H](C/C(=N/Nc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1 4.680 2.270
gen_13 CCOC(=O)OC.O=C(C[C@H](C/C(=N/Nc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1 3.327 3.622
gen_14 CCOC.O=C(C[C@@H](C/C(=N/Nc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1 3.742 3.207
gen_15 CCOC.O=C(C[C@@H](C/C(=N/Nc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1 3.742 3.207
gen_16 CCOC.O=C(C[C@@H](C/C(=N/Nc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1 3.742 3.207
gen_17 CC(C)(C)c1ccc(C(=O)C[C@H](C/C(=N/Nc2ccccc2)c2ccccc2)c2ccccc2)cc1 5.812 1.137
gen_18 O=C(C[C@@H](C/C(=N/Nc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1 4.808 2.142
gen_19 O=C(C[C@H](C/C(=N/Nc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1 4.680 2.270
gen_20 O=C(C[C@H](C/C(=N/Nc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1 4.680 2.270
gen_21 O=C(C[C@@H](C/C(=N/Nc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1 4.808 2.142
gen_22 O=C(C[C@@H](C/C(=N/Nc1ccccc1)c1ccccc1)c1ccc([Br:0])cc1)c1ccccc1 5.418 1.532
gen_23 COC(=O)OC.O=C(C[C@H](C/C(=N/Nc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1 3.052 3.898
gen_24 O=C(C[C@@H](C/C(=N/Nc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1 4.808 2.142
gen_25 Cc1ccc([C@H](CC(=O)c2ccccc2)C/C(=N/Nc2ccccc2)c2ccccc2)c(O)c1 4.710 2.240
gen_26 O=C(C[C@@H](C/C(=N/Nc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1 4.808 2.142
gen_27 Cc1ccc(N/N=C(/C[C@@H](CC(=O)c2ccccc2)c2ccccc2)c2ccc(C)cc2)cc1 5.390 1.560
gen_28 CSC(C)C.Cc1cccc(C(=O)C[C@H](C/C(=N/Nc2ccccc2)c2ccccc2)c2cccc(C)c2)c1 4.763 2.187
gen_29 COC(C)C.O=C(C[C@@H](C/C(=N/Nc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1 3.814 3.136

ID SCAFFOLD PROPERTY DIFF
STOCK1S-03760 c1ccc(-c2cn3c4ccc5ccccc5c4nc3n2-c2ccccc2)cc1 6.098
gen_0 Cc1cccc(-n2c(-c3ccccc3)cn3c4ccc5cc([Cl:0])ccc5c4nc23)c1 7.459 1.360
gen_1 c1ccc(-c2cn3c4ccc5ccccc5c4nc3n2-c2ccccc2)cc1 6.232 0.133
gen_2 Cc1cccc(-n2c(-c3cccc(O)c3)cn3c4ccc5ccccc5c4nc23)c1 5.877 0.221
gen_3 [Cl:0]c1ccc(-n2c(-c3ccccc3)cn3c4ccc5ccccc5c4nc23)cc1 7.096 0.998
gen_4 [Cl:0]c1ccc(-n2c(-c3ccccc3)cn3c4ccc5ccccc5c4nc23)cc1 7.096 0.998
gen_5 [Cl:0]c1ccc(-n2c(-c3cccc([Br:0])c3)cn3c4ccc5ccccc5c4nc23)cc1 7.928 1.830
gen_6 Cc1ccc(-c2cn3c4ccc5ccccc5c4nc3n2-c2cccc(C)c2)cc1 7.203 1.104
gen_7 c1ccc(-c2cn3c4ccc5ccccc5c4nc3n2-c2ccccc2)cc1 6.232 0.133
gen_8 c1ccc(-c2cn3c4ccc5ccccc5c4nc3n2-c2ccccc2)cc1 6.232 0.133
gen_9 c1ccc(-c2cn3c4ccc5ccccc5c4nc3n2-c2ccccc2)cc1 6.232 0.133
gen_10 [Br:0]c1ccc(-c2cn3c4ccc5ccccc5c4nc3n2-c2ccccc2)cc1 7.241 1.143
gen_11 c1ccc(-c2cn3c4ccc5ccccc5c4nc3n2-c2ccccc2)cc1 6.232 0.133
gen_12 c1ccc(-c2cn3c4ccc5ccccc5c4nc3n2-c2ccccc2)cc1 6.232 0.133
gen_13 [Br:0]c1cccc(-n2c(-c3ccccc3)cn3c4ccc5ccccc5c4nc23)c1 7.198 1.100
gen_14 c1ccc(-c2cn3c4ccc5ccccc5c4nc3n2-c2ccccc2)cc1 6.232 0.133
gen_15 Cc1cccc(-n2c(-c3cccc([Cl:0])c3)cn3c4ccc5ccccc5c4nc23)c1 7.468 1.370
gen_16 [Cl:0]c1ccc(-n2c(-c3ccccc3)cn3c4ccc5ccccc5c4nc23)cc1 7.096 0.998
gen_17 Cc1cccc(-n2c(-c3cccc([Br:0])c3)cn3c4ccc5ccccc5c4nc23)c1 7.607 1.509
gen_18 c1ccc(-c2cn3c4ccc5ccccc5c4nc3n2-c2ccccc2)cc1 6.232 0.133
gen_19 c1ccc(-c2cn3c4ccc5ccccc5c4nc3n2-c2ccccc2)cc1 6.232 0.133
gen_20 c1ccc(-c2cn3c4ccc5ccccc5c4nc3n2-c2ccccc2)cc1 6.232 0.133
gen_21 Cc1c(-c2ccccc2)n(-c2ccc([Cl:0])c([Cl:0])c2)c2nc3c4ccccc4c(O)cc3n12 7.462 1.363
gen_22 c1ccc(-c2cn3c4ccc5ccccc5c4nc3n2-c2ccccc2)cc1 6.232 0.133
gen_23 c1ccc(-c2cn3c4ccc5ccccc5c4nc3n2-c2ccccc2)cc1 6.232 0.133
gen_24 Cc1c([Br:0])c2ccccc2c2nc3n(-c4ccccc4)c(-c4cc([Br:0])cc([Br:0])c4)cn3c12 8.808 2.710
gen_25 c1ccc(-c2cn3c4ccc5ccccc5c4nc3n2-c2ccccc2)cc1 6.232 0.133
gen_26 [Cl:0]c1cccc(-n2c(-c3ccccc3)cn3c4ccc5ccccc5c4nc23)c1 7.053 0.955
gen_27 CC(C)c1ccc(-n2c(-c3ccccc3)cn3c4ccc5ccccc5c4nc23)cc1.COC(C)C 5.057 1.041
gen_28 [Br:0]c1ccc(-n2c(-c3ccccc3)cn3c4ccc5ccccc5c4nc23)cc1 7.240 1.141

ID SCAFFOLD PROPERTY DIFF
STOCK1S-04381 c1ccc(CN2c3ccccc3C3=C(CCCC3)C23CCCCC3)cc1 6.737
gen_0 C[C@@H]1CCC2=C(C1)c1cccc([Cl:0])c1N(Cc1ccccc1)[C@@]21CCC[C@H](C)C1 6.600 0.137
gen_1 c1ccc(CN2c3ccccc3C3=C(CCCC3)C23CCCCC3)cc1 6.280 0.457
gen_2 Cc1ccc2c(c1)N(Cc1ccccc1)C1(CCC(C)(C)CC1)C1=C2C[C@H](C)CC1 6.839 0.102
gen_3 c1ccc(CN2c3ccccc3C3=C(CCCC3)C23CCCCC3)cc1 6.280 0.457
gen_4 [Cl:0]c1ccc(CN2c3ccccc3C3=C(CCCC3)C23CCCCC3)cc1 6.968 0.231
gen_5 CC1CCC2(CC1)C1=C(CCCC1)c1ccccc1N2Cc1ccccc1 6.038 0.699
gen_6 c1ccc(CN2c3ccccc3C3=C(CCCC3)C23CCCCC3)cc1 6.280 0.457
gen_7 Cc1ccc2c(c1)C1=C(CCCC1)C1(CCCCC1)N2Cc1ccccc1 6.676 0.061
gen_8 c1ccc(CN2c3ccccc3C3=C(CCCC3)C23CCCCC3)cc1 6.280 0.457
gen_9 Cc1ccc(CN2c3cc(C)ccc3C3=C(CCCC3)C23CCC(C)CC3)cc1 6.774 0.036
gen_10 [Cl:0]c1ccc2c(c1)C1=C(CCCC1)C1(CCCCC1)N2Cc1ccccc1 6.964 0.226
gen_11 O=[N+](O)c1ccc(CN2c3ccccc3C3=C(CCCC3)C23CCCCC3)cc1 5.580 1.158
gen_12 Cc1ccc2c(c1)C1=C(CC[C@H](C(C)(C)C)C1)C1(CCCCC1)N2Cc1ccccc1 7.250 0.513
gen_13 c1ccc(CN2c3ccccc3C3=C(CCCC3)C23CCCCC3)cc1 6.280 0.457
gen_14 c1ccc(CN2c3ccccc3C3=C(CCCC3)C23CCCCC3)cc1 6.280 0.457
gen_15 c1ccc(CN2c3ccccc3C3=C(CCCC3)C23CCCCC3)cc1 6.280 0.457
gen_16 c1ccc(CN2c3ccccc3C3=C(CCCC3)C23CCCCC3)cc1 6.280 0.457
gen_17 C[C@H]1CC2=C(C[C@H]1C)C1(CCCCC1)N(Cc1ccccc1)c1ccccc12 6.539 0.198
gen_18 COc1ccc2c(c1)C1=C(CCCC1)C1(CCCCC1)[N@+]2(Cc1ccccc1)OC(C)=O 4.976 1.761
gen_19 [Cl:0]c1ccc(CN2c3ccccc3C3=C(CCCC3)C23CCCCC3)cc1 6.968 0.231
gen_20 c1ccc(CN2c3ccccc3C3=C(CCCC3)C23CCCCC3)cc1 6.280 0.457
gen_21 C[C@@H]1CCC2=C(C1)c1ccccc1N(Cc1ccccc1)C21CCCCC1 6.467 0.270
gen_22 c1ccc(CN2c3ccccc3C3=C(CCCC3)C23CCCCC3)cc1 6.280 0.457
gen_23 c1ccc(CN2c3ccccc3C3=C(CCCC3)C23CCCCC3)cc1 6.280 0.457
gen_24 COc1cccc2c1N(Cc1ccc([Cl:0])cc1)C1(CCCCC1)C1=C2CCCC1 6.666 0.072
gen_25 c1ccc(CN2c3ccccc3C3=C(CCCC3)C23CCCCC3)cc1 6.280 0.457
gen_26 Cc1cc2c(cc1C)N(Cc1ccccc1)C1(CCCCC1)C1=C2CC[C@@H](C)C1 7.037 0.300
gen_27 COC(=O)OC(C)=O.Cc1ccc2c(c1)C1=C(CCCC1)C1(CCCCC1)N2Cc1ccccc1 4.275 2.462

ID SCAFFOLD PROPERTY DIFF
STOCK1S-04512 C1=CC2(C=Cc3c(ccc4ccccc34)O2)Oc2ccc3ccccc3c21 6.201
gen_0 CC1=Cc2c(ccc3ccccc23)O[C@]12C=Cc1c(ccc3ccccc13)O2 7.497 1.297
gen_1 CC(=O)C1=Cc2c(ccc3cc(C(C)C)ccc23)O[C@]12Oc1ccc3ccccc3c1C=C2C(C)C 7.780 1.580
gen_2 CC1=Cc2c(ccc3ccccc23)O[C@]12C=Cc1c(ccc3ccccc13)O2 7.497 1.297
gen_3 Cc1ccc2ccc3c(c2c1)C=C[C@]1(C=Cc2c(ccc4ccccc24)O1)O3 6.893 0.693
gen_4 C=C(C)[C@@H](C)CC.CC(=O)C1=Cc2c(ccc3ccccc23)O[C@]12C=Cc1c(ccc3ccccc13)O2 5.890 0.310
gen_5 CC(=O)C1=Cc2c(ccc3ccc(C)cc23)O[C@@]12C=Cc1c(ccc3ccccc13)O2 6.360 0.159
gen_6 CC1=Cc2c(ccc3ccccc23)O[C@]12C=Cc1c(ccc3ccccc13)O2 7.497 1.297
gen_7 CC1=Cc2c(ccc3ccccc23)O[C@@]12C=Cc1c(ccc3ccccc13)O2 7.139 0.938
gen_8 CC1=Cc2c(c([N+](=O)O)cc3cc(C)ccc23)O[C@]12C=Cc1c(ccc3ccccc13)O2 7.161 0.961
gen_9 CC1=Cc2c(ccc3ccccc23)O[C@@]12C=Cc1c(ccc3ccccc13)O2 7.139 0.938
gen_10 CC1=Cc2c(ccc3ccccc23)O[C@]12C=Cc1c(ccc3ccccc13)O2 7.497 1.297
gen_11 C#N.Cc1ccc2ccc3c(c2c1)C=C[C@@]1(C=Cc2c(ccc4ccccc24)O1)O3 5.636 0.565
gen_12 CC1=Cc2c(ccc3ccccc23)O[C@@]12C=Cc1c(ccc3ccccc13)O2 7.139 0.938
gen_13 CC1=Cc2c(ccc3ccccc23)O[C@]12C=Cc1c(ccc3ccccc13)O2 7.497 1.297
gen_14 CC1=Cc2c(ccc3ccccc23)O[C@]12C=Cc1c(ccc3ccccc13)O2 7.497 1.297
gen_15 C1=CC2(C=Cc3c(ccc4ccccc34)O2)Oc2ccc3ccccc3c21.COC(C)C 5.161 1.040
gen_16 CC1=Cc2c(ccc3ccccc23)O[C@@]12C=Cc1c(ccc3ccccc13)O2 7.139 0.938
gen_17 CC1=Cc2c(ccc3ccccc23)O[C@]12C=Cc1c(ccc3ccccc13)O2 7.497 1.297
gen_18 CC1=Cc2c(ccc3ccccc23)O[C@]12C=Cc1c(ccc3ccccc13)O2 7.497 1.297
gen_19 C1=CC2(C=Cc3c(ccc4ccccc34)O2)Oc2ccc3ccccc3c21.CC 6.344 0.143
gen_20 C1=CC2(C=Cc3c(ccc4ccccc34)O2)Oc2ccc3ccccc3c21.CCOC(C)=O 4.598 1.603
gen_21 CC1=Cc2c(ccc3ccccc23)O[C@]12C=Cc1c(ccc3ccccc13)O2 7.497 1.297
gen_22 CC1=Cc2c(ccc3ccccc23)O[C@]12C=Cc1c(ccc3ccccc13)O2 7.497 1.297
gen_23 CC1=Cc2c(ccc3ccccc23)O[C@]12C=Cc1c(ccc3ccccc13)O2 7.497 1.297
gen_24 CC1=Cc2c(ccc3ccccc23)O[C@@]12C=Cc1c(ccc3ccccc13)O2 7.139 0.938
gen_25 CC(C)C.COC(=O)C1=Cc2c(ccc3ccccc23)O[C@@]12C=Cc1c(ccc3ccccc13)O2 6.033 0.168
gen_26 CC1=Cc2c(ccc3ccccc23)O[C@]12C=Cc1c(ccc3ccccc13)O2 7.497 1.297
gen_27 C1=CC2(C=Cc3c(ccc4ccccc34)O2)Oc2ccc3ccccc3c21.CCOC(C)=O 4.598 1.603
gen_28 CC1=Cc2c(ccc3ccccc23)O[C@]12C=Cc1c(ccc3ccccc13)O2 7.497 1.297
gen_29 C[C@@H](O)C1=Cc2c(ccc3ccccc23)O[C@@]12C=Cc1c(ccc3ccccc13)O2 5.940 0.260

ID SCAFFOLD PROPERTY DIFF
STOCK1S-04738 O=C(c1ccccc1)[C@@H]1[C@@H](c2ccccc2)C[C@H]2C=Cc3ccc4ccccc4c3N21 6.481
gen_0 O=C(c1ccccc1)[C@@H]1[C@@H](c2ccccc2)C[C@H]2C=Cc3ccc4ccccc4c3N21 6.111 0.370
gen_1 O=C(c1ccccc1)[C@@H]1[C@@H](c2ccc([Cl:0])cc2)C[C@H]2C=Cc3ccc4ccccc4c3N21 6.731 0.250
gen_2 O=C(c1ccccc1)[C@@H]1[C@@H](c2ccccc2)C[C@H]2C=Cc3ccc4ccccc4c3N21 6.111 0.370
gen_3 COC.O=C(c1ccccc1)[C@@H]1[C@@H](c2ccccc2)C[C@H]2C=Cc3ccc4ccccc4c3N21 4.861 1.620
gen_4 C[C@@H]1[C@H](c2ccccc2)[C@@H](C(=O)c2ccccc2)N2c3c(ccc4ccccc34)C=C[C@H]12 6.298 0.183
gen_5 C#N.Cc1cccc([C@H]2C[C@H]3C=Cc4ccc5ccccc5c4N3[C@@H]2C(=O)c2ccccc2)c1 5.298 1.182
gen_6 CCCC.C[C@H]1[C@H](c2ccccc2)[C@@H](C(=O)c2ccccc2)N2c3c(ccc4ccccc34)C=C[C@H]12 6.646 0.165
gen_7 COC(C)(C)C.O=C(c1ccccc1)[C@@H]1[C@@H](c2ccccc2)C[C@H]2C=Cc3ccc4ccccc4c3N21 5.402 1.079
gen_8 O=C(c1ccc([Cl:0])cc1)[C@@H]1[C@@H](c2ccccc2)C[C@H]2C=Cc3ccc4ccccc4c3N21 6.731 0.250
gen_9 N#C[C@@H]1[C@H](c2ccccc2)[C@@H](C(=O)c2ccc([Cl:0])cc2)N2c3c(ccc4ccccc34)C=C[C@H]12 6.586 0.105
gen_10 Cc1ccc(C(=O)[C@@H]2[C@@H](c3ccccc3)C[C@H]3C=Cc4ccc5ccccc5c4N32)cc1 6.476 0.005
gen_11 O=C(c1ccccc1)[C@@H]1[C@@H](c2ccccc2)C[C@H]2C=Cc3ccc4ccccc4c3N21 6.111 0.370
gen_12 C#N.CC1(C)[C@H](c2ccccc2)[C@@H](C(=O)c2ccccc2)N2c3c(ccc4ccccc34)C=C[C@@H]21 5.385 1.096
gen_13 C#N.CC1(C)[C@H](c2ccccc2)[C@@H](C(=O)c2ccccc2)N2c3c(cc([Br:0])c4ccccc34)C=C[C@@H]21 5.915 0.565
gen_14 CC1(C)[C@H](c2ccccc2)[C@@H](C(=O)c2ccccc2)N2c3c(cc([Br:0])c4ccccc34)C=C[C@@H]21 7.073 0.592
gen_15 CC(=O)[C@@H]1[C@H](c2ccc(C(C)(C)C)cc2)[C@@H](C(=O)c2ccccc2)N2c3c(ccc4ccccc34)C=C[C@H]12.CO 5.599 0.882
