ID SCAFFOLD PROPERTY DIFF
gen_13 Cc1cc(C)cc(NC(=O)/C(=C/c2ccncc2)NC(=O)c2ccc([Cl:0])cc2)c1 4.599 1.108
gen_14 Cc1cccc(NC(=O)/C(=C/c2ccncc2)NC(=O)c2ccccc2)c1 3.768 0.277
gen_15 Cc1ccc(C(=O)N/C(=C\c2ccncc2)C(=O)Nc2cccc(C)c2)cc1 4.183 0.691
gen_16 CC[C@@H](C)c1ccc(C(=O)N/C(=C\c2ccncc2)C(=O)Nc2ccc(C(C)C)cc2)cc1 5.534 2.042
gen_17 Cc1cc(NC(=O)/C(=C/c2ccncc2)NC(=O)c2ccc(C(C)C)cc2)ccc1[Br:0] 5.200 1.709
gen_18 Cc1ccc(C(=O)N/C(=C\c2ccncc2)C(=O)Nc2cc(C)cc(C)c2)cc1 4.409 0.918
gen_19 CCc1ccc(C(=O)N/C(=C\c2ccncc2)C(=O)Nc2ccc(C)c(C)c2)cc1 4.610 1.119
gen_20 Cc1ccccc1NC(=O)/C(=C/c1ccncc1)NC(=O)c1ccccc1 3.831 0.340
gen_21 COc1ccc(C(=O)N/C(=C\c2ccncc2)C(=O)Nc2ccc([Br:0])c([Cl:0])c2)cc1 4.483 0.991
gen_22 CC[C@@H](C)c1ccc(C(=O)N/C(=C\c2ccncc2)C(=O)Nc2ccc([Cl:0])cc2)cc1 5.218 1.727
gen_23 Cc1cccc(C(=O)N/C(=C\c2ccncc2)C(=O)Nc2ccc([Br:0])cc2)c1 4.400 0.909
gen_24 CC[C@H](C)O.Cc1cc(NC(=O)/C(=C/c2ccncc2)NC(=O)c2ccccc2)ccc1[Cl:0] 3.805 0.314
gen_25 CC[C@@H](C)c1ccc(C(=O)N/C(=C\c2ccncc2)C(=O)Nc2ccc([Cl:0])cc2)cc1 5.218 1.727
gen_26 Cc1cccc(C(=O)N/C(=C\c2ccncc2)C(=O)Nc2ccc([Br:0])c(C)c2)c1 4.616 1.125

ID SCAFFOLD PROPERTY DIFF
STOCK1S-00336 O=C(NCc1ccccc1)/C(=C/c1ccccc1)NC(=O)c1ccccc1 3.774
gen_0 CCC(C)(C)c1ccc(C(=O)N/C(=C\c2ccccc2)C(=O)NCc2ccccc2)cc1 5.067 1.293
gen_1 CCCC(C)C.O=C(NCc1ccccc1)/C(=C/c1ccccc1)NC(=O)c1ccccc1 3.777 0.003
gen_2 Cc1ccc(C(=O)N/C(=C\c2ccccc2[Cl:0])C(=O)N(C)Cc2ccccc2)cc1 4.718 0.944
gen_3 CCN(Cc1ccc(C)cc1)C(=O)/C(=C/c1ccc(OC)cc1)NC(=O)c1ccc([Cl:0])c([Cl:0])c1 5.304 1.530
gen_4 O=C(NCc1ccc([Cl:0])cc1)/C(=C/c1ccccc1)NC(=O)c1ccc([Cl:0])cc1 4.832 1.058
gen_5 COc1ccc(C(=O)N/C(=C\c2ccc(CCC(C)C)cc2)C(=O)NCc2ccccc2)cc1 4.954 1.180
gen_6 CN(Cc1ccccc1)C(=O)/C(=C/c1ccccc1)NC(=O)c1ccccc1 4.023 0.249
gen_7 CC(C)C.Cc1ccc(/C=C(\NC(=O)c2ccccc2)C(=O)N(C)Cc2ccc(OC(C)C)cc2)cc1 4.677 0.904
gen_8 CC(C)CCCc1ccc(/C=C(\NC(=O)c2ccccc2)C(=O)NCc2ccccc2)cc1 5.272 1.498
gen_9 Cc1ccc(CNC(=O)/C(=C/c2ccccc2)NC(=O)c2ccc([Cl:0])cc2)cc1 4.607 0.833
gen_10 COc1ccccc1CN(C)C(=O)/C(=C/c1ccc(C)cc1)NC(=O)c1ccc([Cl:0])cc1O 3.770 0.004
gen_11 CC(C)(C)c1ccc(C(=O)N/C(=C\c2cccc([Cl:0])c2)C(=O)NCc2ccccc2)cc1 5.320 1.546
gen_12 Cc1ccc(CNC(=O)/C(=C/c2ccccc2)NC(=O)c2ccccc2)cc1 4.169 0.396
gen_13 O=C(NCc1ccccc1)/C(=C/c1ccc([Cl:0])cc1[Cl:0])NC(=O)c1cccc([Cl:0])c1 5.432 1.658
gen_14 O=C(NCc1ccccc1)/C(=C/c1ccccc1)NC(=O)c1ccccc1 3.653 0.121
gen_15 Cc1ccc(C(=O)N/C(=C\c2ccc(C(C)(C)C)cc2)C(=O)NCc2ccccc2)cc1 5.079 1.305
gen_16 CCN(Cc1ccc(OC)cc1)C(=O)/C(=C/c1ccccc1)NC(=O)c1ccc(C(C)(C)C)cc1 4.988 1.214
gen_17 O=C(NCc1ccccc1)/C(=C/c1cccc([Cl:0])c1)NC(=O)c1ccc([Cl:0])cc1[Cl:0] 5.436 1.662
gen_18 Cc1ccc(C(=O)N/C(=C\c2ccc([Cl:0])cc2)C(=O)NCc2ccccc2)cc1 4.607 0.833
gen_19 CCOc1ccc(/C=C(\NC(=O)c2ccc(CC)cc2)C(=O)NCc2ccc([Cl:0])cc2)cc1OC 4.984 1.210
gen_20 O=C(NCc1ccccc1)/C(=C/c1ccccc1)NC(=O)c1ccccc1 3.653 0.121
gen_21 Cc1ccc(CNC(=O)/C(=C/c2ccccc2)NC(=O)c2ccc(C)cc2)cc1 4.426 0.652
gen_22 O=C(NCc1ccccc1)/C(=C/c1ccc([Br:0])cc1)NC(=O)c1ccccc1 4.366 0.592
gen_23 CC(C)[C@@H](C)O.O=C(NCc1ccccc1)/C(=C/c1cccc([Cl:0])c1)NC(=O)c1ccc([Cl:0])cc1 4.116 0.342
gen_24 COc1cc(C(=O)N/C(=C\c2ccc(C)cc2)C(=O)N(C)Cc2ccc(C)cc2)c(C)cc1C(C)C 5.681 1.907
gen_25 COc1ccc(C(=O)N/C(=C\c2ccccc2)C(=O)N(C)[C@H](C)c2ccc([Cl:0])cc2)cc1C 4.546 0.772
gen_26 COc1ccc(CNC(=O)/C(=C/c2ccccc2)NC(=O)c2ccccc2)cc1 3.523 0.251
gen_27 CC(C)CCc1ccc(/C=C(\NC(=O)c2ccccc2)C(=O)NCc2ccc([Br:0])cc2)cc1 5.762 1.988
gen_28 Cc1ccc(C(=O)N/C(=C\c2ccc([Cl:0])cc2)C(=O)NCc2ccccc2)cc1 4.607 0.833

ID SCAFFOLD PROPERTY DIFF
STOCK1S-00341 C(=N/Nc1nncc2ccccc12)\c1ccccc1 3.076
gen_0 Cc1nnc(N/N=C/c2ccc([Br:0])cc2)c2ccccc12 4.262 1.186
gen_1 C/C(=N\Nc1nnc([Br:0])c2ccccc12)c1ccc(C)cc1 4.824 1.749
gen_2 Cc1ccc(/C=N/Nc2nnc([Br:0])c3ccccc23)cc1 4.294 1.218
gen_3 CCCCNC(C)C.[Cl:0]c1cccc(/C=N/Nc2nnc([Cl:0])c3ccccc23)c1 3.662 0.586
gen_4 [Cl:0]c1ccc(/C=N/Nc2nncc3ccccc23)cc1[Cl:0] 4.596 1.520
gen_5 Cc1nnc(N/N=C/c2cccc([Cl:0])c2)c2ccccc12 4.157 1.082
gen_6 CCc1cccc(/C=N/Nc2nnc(N)c3ccccc23)c1.C[C@@H](O)C[Br:0] 2.930 0.145
gen_7 CC(=O)Nc1nnc(N/N=C/c2ccccc2)c2ccccc12.CCCC(C)(C)CC 3.639 0.563
gen_8 C(=N/Nc1nncc2ccccc12)\c1ccccc1.CCC[C@@H](CC)OC(C)C 3.569 0.493
gen_9 CCC.CCOc1cc(/C=N/Nc2nnc(C)c3cc([Br:0])ccc23)ccc1OC 4.502 1.426
gen_10 CCC(C)C.C[C@H](O)Nc1nnc(N/N=C/c2ccccc2)c2ccccc12 3.786 0.710
gen_11 C(=N/Nc1nncc2ccccc12)\c1ccccc1.CCC 3.393 0.317
gen_12 CC(C)c1ccc(/C=N/Nc2nncc3ccccc23)cc1 4.240 1.164
gen_13 CCC.CCSc1nnc(N/N=C/c2ccc(OC)c(C)c2)c2ccccc12 4.395 1.320
gen_14 CC(C)C[Br:0].Cc1nnc(N/N=C/c2ccc(CCO)cc2)c2ccccc12 3.308 0.232
gen_15 C=CC.Cc1nnc(N/N=C/c2ccc(CCC(C)C)cc2)c2ccccc12 4.490 1.414
gen_16 CCOc1ccc(/C=N/Nc2nnc([Cl:0])c3cc([Br:0])ccc23)c(C)c1 5.562 2.487
gen_17 C(=N/Nc1nncc2ccccc12)\c1ccccc1 3.117 0.042
gen_18 CCC(C)(C)C.Cc1nnc(N/N=C/c2ccc(OC(C)C)cc2)c2ccccc12 4.397 1.321
gen_19 CCCC(C)C.CC[C@H](C)c1cc(/C=N/Nc2nnc(N)c3ccccc23)cc(N=O)c1O 4.343 1.267
gen_20 Cc1nnc(N/N=C/c2ccccc2[Cl:0])c2ccccc12 4.201 1.126
gen_21 C/C(=N\Nc1nnc([Cl:0])c2ccccc12)c1cccc([Br:0])c1 5.170 2.094
gen_22 Cc1cccc(/C=N/Nc2nnc([Br:0])c3ccccc23)c1 4.284 1.208
gen_23 C(=N/Nc1nncc2ccccc12)\c1ccccc1.CCCCCCC[C@@H](C)O 3.597 0.522
gen_24 CCCC(C)C.Sc1nnc(N/N=C/c2ccccc2)c2ccccc12 3.716 0.640
gen_25 CCOc1c(OC(C)C)cccc1/C(C)=N/Nc1nnc([Cl:0])c2ccccc12 5.358 2.282
gen_26 CCCc1nnc(N/N=C/c2cc([Br:0])cc([Br:0])c2O)c2ccccc12 5.552 2.476

ID SCAFFOLD PROPERTY DIFF
STOCK1S-00345 c1ccc(-n2ccc3nc4ccccc4nc32)cc1 3.574
gen_0 CCC.c1ccc(-n2ccc3nc4ccccc4nc32)cc1 3.744 0.171
gen_1 CCC.c1ccc(-n2ccc3nc4ccccc4nc32)cc1 3.744 0.171
gen_2 CCC.c1ccc(-n2ccc3nc4ccccc4nc32)cc1 3.744 0.171
gen_3 CCC.c1ccc(-n2ccc3nc4ccccc4nc32)cc1 3.744 0.171
gen_4 CCC.c1ccc(-n2ccc3nc4ccccc4nc32)cc1 3.744 0.171
gen_5 CCC.c1ccc(-n2ccc3nc4ccccc4nc32)cc1 3.744 0.171
gen_6 CCC.c1ccc(-n2ccc3nc4ccccc4nc32)cc1 3.744 0.171
gen_7 CCC.c1ccc(-n2ccc3nc4ccccc4nc32)cc1 3.744 0.171
gen_8 CCC.c1ccc(-n2ccc3nc4ccccc4nc32)cc1 3.744 0.171
gen_9 CCCCNC(C)C.Nc1cc2nc3ccccc3nc2n1-c1ccccc1 2.874 0.700
gen_10 CCCCCCC.Cc1cccc(-n2c(NC(N)=O)c(C#N)c3nc4ccccc4nc32)c1 3.979 0.405
gen_11 CCC.c1ccc(-n2ccc3nc4ccccc4nc32)cc1 3.744 0.171
gen_12 CC(=O)c1c(N)n(-c2ccc([Cl:0])c(C)c2)c2nc3ccccc3nc12 4.636 1.063
gen_13 CCC.c1ccc(-n2ccc3nc4ccccc4nc32)cc1 3.744 0.171
gen_14 CCCCCCC.CCNC(=O)Nc1cc2nc3ccccc3nc2n1-c1ccccc1 4.270 0.697
gen_15 CCC.c1ccc(-n2ccc3nc4ccccc4nc32)cc1 3.744 0.171
gen_16 CCC.c1ccc(-n2ccc3nc4ccccc4nc32)cc1 3.744 0.171
gen_17 CCC.c1ccc(-n2ccc3nc4ccccc4nc32)cc1 3.744 0.171
gen_18 CCC.c1ccc(-n2ccc3nc4ccccc4nc32)cc1 3.744 0.171
gen_19 CCC.c1ccc(-n2ccc3nc4ccccc4nc32)cc1 3.744 0.171
gen_20 CCC.c1ccc(-n2ccc3nc4ccccc4nc32)cc1 3.744 0.171
gen_21 CCC.c1ccc(-n2ccc3nc4ccccc4nc32)cc1 3.744 0.171
gen_22 CCC.c1ccc(-n2ccc3nc4ccccc4nc32)cc1 3.744 0.171
gen_23 Cc1c(N)n(-c2ccc([Br:0])cc2)c2nc3ccccc3nc12 4.289 0.715
gen_24 CCCC.Cc1cc([N+](=O)O)ccc1-n1c(N)cc2nc3ccccc3nc21 3.489 0.085
gen_25 Cc1ccc2nc3c(nc2c1)c(C#N)c(N)n3-c1cccc([Cl:0])c1C 4.746 1.172
gen_26 CCC.c1ccc(-n2ccc3nc4ccccc4nc32)cc1 3.744 0.171
gen_27 CCCN(C)C.Cc1c(N)n(-c2ccc([N+](=O)O)cc2)c2nc3ccccc3nc12 2.623 0.951
gen_28 CCC.c1ccc(-n2ccc3nc4ccccc4nc32)cc1 3.744 0.171
gen_29 CCCCN(C)CCN(C[C@@H](C)O)C(C)C.Cc1c(C)n(-c2ccccc2)c2nc3ccccc3nc12 3.485 0.088

ID SCAFFOLD PROPERTY DIFF
STOCK1S-00367 c1ccc(Cn2cc(C3N4CC5CC(C4)CN3C5)c3ccccc32)cc1 3.956
gen_0 CC12CN3CC(C)(CN(C1)C3c1cn(Cc3ccccc3[Cl:0])c3ccccc13)C2 5.807 1.851
gen_1 CC12CN3CC(C)(CN(C1)C3c1cn(Cc3ccc([Cl:0])cc3)c3ccccc13)C2 5.781 1.826
gen_2 Cc1c(C2N3CC4(C)CN2CC(C)(C3)C4)c2ccccc2n1Cc1ccc([Cl:0])cc1 5.917 1.962
gen_3 CC[C@@H]1N2C[C@]3(C)CN(C[C@]1(C)[C@H]3O)[C@@H]2c1cn(Cc2ccc([Cl:0])cc2)c2cc([Cl:0])ccc12 5.277 1.321
gen_4 CC12CN3CC(C)(CN(C1)C3c1cn(Cc3ccc([Br:0])cc3)c3ccccc13)C2 5.852 1.896
gen_5 CC12CN3CC(C)(CN(C1)C3c1cn(Cc3ccc([Br:0])cc3)c3ccccc13)C2 5.852 1.896
gen_6 C[C@]12CN3C[C@@](C)(C1)[C@@](C)(O)N(C2)[C@@H]3c1cn(Cc2ccc([Br:0])cc2)c2ccccc12 4.277 0.321
gen_7 CC12CN3CC(C)(CN(C1)C3c1cn(Cc3ccc([Br:0])cc3)c3ccccc13)C2 5.852 1.896
gen_8 CC12CN3CC([Br:0])(CN(C1)C3c1cn(Cc3ccccc3)c3ccccc13)C2 4.542 0.586
gen_9 CC12CN3CC(S)(CN(C1)C3c1cn(Cc3cccc([Cl:0])c3)c3ccccc13)C2 4.998 1.042
gen_10 CC12CN3CC(C)(CN(C1)C3c1cn(Cc3ccccc3)c3ccc([Br:0])cc13)C2 5.806 1.850
gen_11 CC12CN3CC(C)(CN(C1)C3c1cn(Cc3ccccc3)c3ccc([Br:0])cc13)C2 5.806 1.850
gen_12 CC12CN3CC(C)(CN(C1)C3c1cn(Cc3ccc([Br:0])cc3)c3ccccc13)C2 5.852 1.896
gen_13 CC12CN3CC(C)(CN(C1)C3c1cn(Cc3ccccc3[Cl:0])c3ccccc13)C2 5.807 1.851
gen_14 CC12CN3CC(C)(CN(C1)C3c1cn(Cc3ccc([Br:0])cc3)c3ccccc13)C2 5.852 1.896
gen_15 c1ccc(Cn2cc(C3N4CC5CC(C4)CN3C5)c3ccccc32)cc1 4.123 0.168
gen_16 CC12CN3CC(C)(CN(C1)C3c1cn(Cc3ccc([Br:0])cc3)c3ccccc13)C2 5.852 1.896
gen_17 CC12CN3CC(C)(CN(C1)C3c1cn(Cc3ccccc3[Cl:0])c3ccccc13)C2 5.807 1.851
gen_18 CC12CN3CC(C)(CN(C1)C3c1cn(Cc3ccc([Br:0])cc3)c3ccccc13)C2 5.852 1.896
gen_19 CC12CN3CC(C)(CN(C1)C3c1cn(Cc3c([Cl:0])cccc3[Cl:0])c3ccccc13)C2 6.872 2.916
gen_20 CC12CN3CC(C)(CN(C1)C3c1cn(Cc3ccc([Br:0])cc3)c3ccccc13)C2 5.852 1.896
gen_21 CC12CN3CC(C)(CN(C1)C3c1cn(Cc3ccccc3)c3ccc([Br:0])cc13)C2 5.806 1.850
gen_22 CC12CN3CC(C)(CN(C1)C3c1cn(Cc3ccc([Cl:0])cc3)c3ccccc13)C2 5.781 1.826
gen_23 [Cl:0]c1ccc(Cn2cc(C3N4CC5CC(C4)CN3C5)c3ccccc32)cc1 5.366 1.411
gen_24 CC12CN3CC(C)(CN(C1)C3c1cn(Cc3ccc([Br:0])cc3)c3ccccc13)C2 5.852 1.896
gen_25 Cc1ccc2c(C3N4CC5(C)CN3CC(C)(C4)C5)cn(Cc3cccc([Br:0])c3)c2c1 6.385 2.430
gen_26 COc1ccc2c(C3N4CC5(C)CN3CC(C)(C4)C5)cn(Cc3ccc([Br:0])cc3)c2c1 5.443 1.487
gen_27 CC12CN3CC(C)(CN(C1)C3c1cn(Cc3ccc([Br:0])cc3)c3ccccc13)C2 5.852 1.896
gen_28 CC12CN3CC(C)(CN(C1)C3c1cn(Cc3ccccc3[Cl:0])c3ccccc13)C2 5.807 1.851

ID SCAFFOLD PROPERTY DIFF
STOCK1S-00514 O=C(N/N=C\c1cc2ccccc2oc1=O)c1ccc2ccccc2c1 3.710
gen_0 O=C(N/N=C\c1cc2ccccc2oc1=O)c1ccc2ccccc2c1 3.512 0.198
gen_1 CCC.O=C(N/N=C\c1cc2ccccc2oc1=O)c1ccc2ccccc2c1 3.768 0.057
gen_2 CCCC[C@@H](O)C(C)C.CCc1ccc2cc(/C=N\NC(=O)c3ccc4ccccc4c3)c(=O)oc2c1 3.946 0.236
gen_3 CC(C)Nc1c(C(=O)N/N=C(/N)c2cc3ccccc3oc2=O)ccc2ccccc12.CCCCCC 3.939 0.228
gen_4 O=C(N/N=C\c1cc2ccccc2oc1=O)c1ccc2ccccc2c1 3.512 0.198
gen_5 CCC(C)(C)C.CN(C)/C(=N/NC(=O)c1ccc2ccccc2c1)c1cc2cc([Br:0])ccc2oc1=O 3.992 0.281
gen_6 CCC(C)(C)C.O=C(N/N=C\c1cc2ccccc2oc1=O)c1ccc2ccccc2c1 3.921 0.211
gen_7 C/C(=N/NC(=O)c1ccc2ccccc2c1)c1cc2cc(C)c(C)cc2oc1=O 5.121 1.411
gen_8 C/C(=N/NC(=O)c1ccc2ccccc2c1)c1cc2ccc(C)cc2oc1=O 4.749 1.039
gen_9 O=C(N/N=C\c1cc2ccccc2oc1=O)c1ccc2ccccc2c1 3.512 0.198
gen_10 C/C(=N/NC(=O)c1ccc2ccccc2c1)c1c(O)c2cc([Cl:0])ccc2oc1=O 4.620 0.910
gen_11 Cc1cc2oc(=O)c(/C=N\NC(=O)c3ccc4ccccc4c3)cc2cc1[Br:0] 5.192 1.481
gen_12 CCC(C)(C)C(=O)Oc1cc2oc(=O)c(/C(C)=N\NC(=O)c3ccc4c([Br:0])cccc4c3)cc2cc1[Cl:0] 6.352 2.642
gen_13 C/C(=N/NC(=O)c1ccc2ccccc2c1)c1cc2ccc(C)cc2oc1=O 4.749 1.039
gen_14 CCN(C)C(C)C.O=C(N/N=C\c1cc2ccccc2oc1=O)c1ccc2ccccc2c1 2.881 0.829
gen_15 COc1ccc2cc(C(=O)N/N=C(/C)c3cc4cc([Cl:0])ccc4oc3=O)ccc2c1 4.867 1.157
gen_16 Cc1cc2oc(=O)c(/C=N\NC(=O)c3ccc4ccccc4c3)cc2cc1[Br:0] 5.192 1.481
gen_17 O=C(N/N=C\c1cc2ccccc2oc1=O)c1ccc2ccccc2c1 3.512 0.198
gen_18 CCOc1cc2oc(=O)c(/C=N\NC(=O)c3ccc4ccccc4c3)cc2cc1OC.CC[C@H](C)CC(C)C 4.241 0.531
gen_19 O=C(N/N=C(/C[Cl:0])c1cc2cc([Cl:0])ccc2oc1=O)c1ccc2ccccc2c1 4.901 1.191

ID SCAFFOLD PROPERTY DIFF
STOCK1S-00524 c1ccc(Cc2nc3ccccc3[nH]2)cc1 3.154
gen_0 CCCSc1cc2nc(Cc3ccccc3)n(CC)c2cc1O 4.873 1.720
gen_1 CCc1c(C)c(C)cc2nc(C(=O)c3ccccc3)n(C(C)C)c12 5.359 2.206
gen_2 CC[C@H](c1ccc(OC)c(OC)c1)c1nc2cc(C)c(C)cc2n1CCCC(C)C 7.029 3.875
gen_3 CC(C)c1ccc2c(c1)nc([C@@H](O)c1ccccc1)n2C.C[Cl:0] 4.467 1.313
gen_4 CCc1ccc(Cc2nc3cc(C)c(C)cc3n2CC)cc1 5.522 2.368
gen_5 CCCC(C)C.Cc1ccc2c(c1)nc(Cc1ccccc1)n2C 4.397 1.243
gen_6 CCCCC(C)C.CCn1c([C@H](O)c2ccccc2)nc2ccccc21 4.541 1.387
gen_7 CCCCC.CC[C@H](c1ccc(C)cc1)c1nc2ccccc2n1N 4.240 1.086
gen_8 CCCCCC.Cc1ccc2nc(Cc3ccc(O[C@H](C)O)cc3)n(C)c2c1 4.582 1.428
gen_9 [Br:0]c1ccc(Cc2nc3ccccc3[nH]2)cc1 4.559 1.405
gen_10 CCCCCCC[C@@H](C)O.Cc1ccc([C@H](C)c2nc3ccc(O)cc3[nH]2)cc1 4.136 0.982
gen_11 CCCC[C@@H](O)CC.Cc1cc2nc(Cc3ccccc3)n(C)c2cc1C 3.975 0.821
gen_12 CCC[C@@H](C)NC[Br:0].Cn1c(Cc2ccccc2)nc2ccccc21 3.151 0.002
gen_13 CC[C@H](C)O.CCn1c(Cc2ccccc2)nc2ccc([Cl:0])cc21 3.706 0.552
gen_14 CC(C)COc1ccc([C@@H](c2nc3ccccc3n2C)N(C)C)cc1.CCCCC 4.379 1.225
gen_15 C=C(C)Cn1c(Cc2ccc(C)cc2)nc2ccc(C)cc21 5.549 2.395
gen_16 Cc1ccc(Cc2nc3ccccc3n2C(C)(C)C)cc1 5.174 2.020
gen_17 CCCC(C)C.COc1cc2nc(Cc3ccccc3)n(C)c2cc1C 4.281 1.127
gen_18 CCn1c(Cc2ccccc2[Br:0])nc2ccccc21 5.002 1.848
gen_19 Cc1ccc2nc(Cc3ccc(C[Cl:0])cc3)n(C)c2c1 4.625 1.471
gen_20 Cn1c(Cc2ccccc2[Cl:0])nc2ccccc21 4.584 1.430
gen_21 C[C@@H](c1cccc([Br:0])c1)c1nc2ccccc2n1C 5.523 2.369

ID SCAFFOLD PROPERTY DIFF
STOCK1S-00550 O=C(N/N=C/c1cc2c(ccc3ccccc32)oc1=O)c1ccccc1 3.710
gen_0 O=C(N/N=C/c1cc2c(ccc3ccccc32)oc1=O)c1ccccc1 3.525 0.185
gen_1 O=C(N/N=C/c1cc2c(ccc3ccccc32)oc1=O)c1ccccc1 3.525 0.185
gen_2 C/C(=N\NC(=O)c1ccc([Br:0])cc1)c1cc2c(ccc3ccccc32)oc1=O 5.047 1.337
gen_3 O=C(N/N=C/c1cc2c(ccc3ccccc32)oc1=O)c1ccccc1 3.525 0.185
gen_4 CCC.O=C(N/N=C/c1cc2c(ccc3ccccc32)oc1=O)c1ccccc1 3.779 0.069
gen_5 C/C(=N\NC(=O)c1ccc([Br:0])cc1)c1cc2c(ccc3ccccc32)oc1=O 5.047 1.337
gen_6 C/C(=N\NC(=O)c1ccccc1C)c1cc2c(ccc3ccccc32)oc1=O 4.648 0.938
gen_7 O=C(N/N=C/c1cc2c(ccc3ccccc32)oc1=O)c1ccccc1 3.525 0.185
gen_8 O=C(N/N=C/c1cc2c(oc1=O)c([Br:0])cc1ccccc12)c1ccc([Br:0])cc1 5.627 1.917
gen_9 O=C(N/N=C/c1cc2c(ccc3ccccc32)oc1=O)c1cccc([Cl:0])c1 4.451 0.741
gen_10 O=C(N/N=C/c1cc2c(ccc3ccccc32)oc1=O)c1ccc([Cl:0])cc1 4.455 0.745
gen_11 Cc1ccc(C(=O)N/N=C/c2cc3c(ccc4ccccc43)oc2=O)cc1 4.113 0.403
gen_12 O=C(N/N=C/c1cc2c(ccc3ccccc32)oc1=O)c1ccccc1 3.525 0.185
gen_13 O=C(N/N=C/c1cc2c(ccc3ccccc32)oc1=O)c1ccccc1 3.525 0.185
gen_14 O=C(N/N=C/c1cc2c(ccc3ccccc32)oc1=O)c1ccccc1 3.525 0.185
gen_15 C/C(=N\NC(=O)c1ccc([Br:0])cc1)c1cc2c(ccc3ccc(O)cc32)oc1=O 4.330 0.620
gen_16 O=C(N/N=C/c1cc2c(ccc3ccccc32)oc1=O)c1ccc([Cl:0])c([Cl:0])c1 5.371 1.661
gen_17 CC(C)(C)c1ccc(C(=O)N/N=C/c2cc3c(ccc4ccccc43)oc2=O)cc1 5.219 1.509
gen_18 O=C(N/N=C/c1cc2c(ccc3ccccc32)oc1=O)c1ccccc1 3.525 0.185
gen_19 O=C(N/N=C/c1cc2c(ccc3ccccc32)oc1=O)c1ccccc1 3.525 0.185
gen_20 O=C(N/N=C/c1cc2c(ccc3ccccc32)oc1=O)c1cccc([Cl:0])c1 4.451 0.741
gen_21 O=C(N/N=C/c1cc2c(ccc3ccccc32)oc1=O)c1ccccc1 3.525 0.185
gen_22 Cc1ccccc1C(=O)N/N=C/c1cc2c(ccc3ccccc32)oc1=O 4.182 0.472
gen_23 CC/C(=N\NC(=O)c1cccc([Cl:0])c1OC)c1cc2c(ccc3ccccc32)oc1=O 4.886 1.176

ID SCAFFOLD PROPERTY DIFF
STOCK1S-00561 O=C1CCCC2=C1C(c1ccccc1)C=CO2 3.321
gen_0 CCSC1=C(C#N)[C@@H](c2ccccc2)C2=C(CC(C)(C)CC2=O)O1 5.849 2.527
gen_1 Cc1cccc([C@H]2C(C#N)=C(N)OC3=C2C(=O)CC(C)(C)C3)c1 4.006 0.685
gen_2 CCCC.CCCCCCCCC[C@@H]1CC(=O)C2=C(C1)OC(N(C)CCCCCCCC[C@H](O)CC)=C(C#N)[C@@H]2c1ccccc1 6.594 3.273
gen_3 CSC1=C(C#N)[C@@H](c2cccc(C)c2)C2=C(CC(C)(C)CC2=O)O1 5.777 2.456
gen_4 CCC(C)(C)c1ccc([C@H]2C(C#N)=C(N)OC3=C2C(=O)CC(C)(C)C3)cc1 5.521 2.200
gen_5 CCNC1=C(C#N)[C@@H](c2ccccc2)C2=C(CCCC2=O)O1 3.598 0.277
gen_6 CCCSC1=C(C#N)[C@H](c2ccccc2)C2=C(CCCC2=O)O1 5.486 2.164
gen_7 CCNCC.O=C1CCCC2=C1[C@@H](c1ccccc1)C=CO2 3.174 0.148
gen_8 Cc1ccc([C@@H]2C(C#N)=C(N)OC3=C2C(=O)CC(C)(C)C3)cc1 3.856 0.535
gen_9 CC#N.O=C1CCCC2=C1[C@H](c1ccccc1)C=CO2 2.972 0.349
gen_10 CC#N.O=C1CCCC2=C1[C@@H](c1ccccc1)C=CO2 2.976 0.345
gen_11 Cc1ccc([C@H]2C(C#N)=C(N)OC3=C2C(=O)CC(C)(C)C3)cc1 4.040 0.719
gen_12 CC#N.O=C1CCCC2=C1[C@H](c1ccccc1)C=CO2 2.972 0.349
gen_13 CCSC1=C(C#N)[C@H](c2ccccc2)C2=C(CCCC2=O)O1 5.199 1.878
gen_14 CCC.O=C1CCCC2=C1[C@@H](c1ccccc1)C=CO2 4.551 1.230
gen_15 Cc1cccc([C@@H]2C(C#N)=C(S)OC3=C2C(=O)CC(C)(C)C3)c1 5.612 2.291
gen_16 CC.O=C1CCCC2=C1[C@H](c1ccccc1)C=CO2 4.216 0.895
gen_17 CCO[P@H](C)=O.CCSC1=C([Br:0])[C@@H](c2ccccc2)C2=C(CCCC2=O)O1 4.337 1.016
gen_18 CC[C@@H](C[C@]1(C)CC(=O)C2=C(C1)OC(N)=C(C#N)[C@@H]2c1ccc([Cl:0])cc1)C(C)C 5.363 2.042
gen_19 N#CC1=C(N)OC2=C(C(=O)C[C@H](C[Cl:0])C2)[C@@H]1c1ccccc1 3.017 0.304
gen_20 CCCCCCCC[C@H](C)O.CCC[C@]1(C)CC(=O)C2=C(C1)OC(N(CCC(C)C)C(C)C)=C(C#N)[C@H]2c1cccc(C)c1 6.701 3.380
gen_21 Cc1ccc([C@H]2C(C#N)=C(N)OC3=C2C(=O)CC(C)(C)C3)cc1 4.040 0.719
gen_22 CC1(C)CC(=O)C2=C(C1)OC=C[C@@H]2c1ccccc1.CCCCN(C)CC(C)C 4.576 1.255
